s,x,px
0.0,3.6e-11,5.2e-06
1.2000000000000002e-06,4.1388937348789745e-11,3.923052931583223e-06
2.4000000000000003e-06,4.5151175212280634e-11,2.4428156929907472e-06
3.6000000000000007e-06,4.70824462553331e-11,8.237780306221536e-07
4.800000000000001e-06,4.7070260590635166e-11,-8.4438640791964e-07
6e-06,4.511534524596725e-11,-2.462210540655728e-06
7.200000000000001e-06,4.133149912932336e-11,-3.940256834421935e-06
8.400000000000001e-06,3.5923929165940234e-11,-5.214403499068801e-06
9.6e-06,2.915543667465053e-11,-6.250724787124637e-06
1.04e-05,2.1313081052244485e-11,-7.040362026792949e-06
1.16e-05,1.268458806715558e-11,-7.589035406564192e-06
1.28e-05,3.547768480699559e-12,-7.90613386643628e-06
1.4e-05,-5.8285309680708455e-12,-7.996343330683309e-06
1.52e-05,-1.5175697787366054e-11,-7.854873136425379e-06
1.64e-05,-2.4213264633779895e-11,-7.466559098643594e-06
1.76e-05,-3.2638231995036364e-11,-6.8092655799323875e-06
1.88e-05,-4.012126418099336e-11,-5.862268971182321e-06
2e-05,-4.6315762700796e-11,-4.619598301501113e-06
2.12e-05,-5.088447535369943e-11,-3.105719876123957e-06
2.24e-05,-5.3542913443883856e-11,-1.3869830531628813e-06
2.36e-05,-5.410946185515675e-11,4.297867452710029e-07
2.48e-05,-5.254376108627542e-11,2.215725053489526e-06
2.6e-05,-4.8955907038196603e-11,3.849084059735074e-06
2.72e-05,-4.358192826972885e-11,5.240827418369934e-06
2.84e-05,-3.67373484860988e-11,6.3451228786370465e-06
2.96e-05,-2.876831696177829e-11,7.1537184546058725e-06
3.04e-05,-2.0015479532235985e-11,7.681447489912853e-06
3.16e-05,-1.0795977132649132e-11,7.951078272163465e-06
3.28e-05,-1.4011695717283863e-12,7.982189204447876e-06
3.4e-05,7.895591245181805e-12,7.785206922589946e-06
3.52e-05,1.682698959003275e-11,7.360106634138341e-06
3.64e-05,2.512067064396181e-11,6.699164153883427e-06
3.76e-05,3.249364225063185e-11,5.793477820883945e-06
3.88e-05,3.8656371550459195e-11,4.642761731360506e-06
4e-05,4.332953967472436e-11,3.2665676304211087e-06
4.12e-05,4.627299930998455e-11,1.7129310290846473e-06
4.24e-05,4.732081402617832e-11,5.9200492879541435e-08
4.36e-05,4.641090531055651e-11,-1.5980818220938836e-06
4.48e-05,4.359727461668457e-11,-3.1616576820384694e-06
4.6e-05,3.903933683133751e-11,-4.552358009399955e-06
4.72e-05,3.2973148623234785e-11,-5.719978262077753e-06
4.84e-05,2.5676329143845716e-11,-6.643172367356327e-06
4.96e-05,1.7438396315591607e-11,-7.321188546545492e-06
5.04e-05,8.543076946148212e-12,-7.762672440410449e-06
5.16e-05,-7.366140276830927e-13,-7.97568906767812e-06
5.28e-05,-1.0133329366651896e-11,-7.96094415690512e-06
5.4e-05,-1.9374554887396268e-11,-7.708758455161516e-06
5.52e-05,-2.8170542175493525e-11,-7.200064441831247e-06
5.64e-05,-3.620605353518786e-11,-6.412014117750832e-06
5.76e-05,-4.314172604933097e-11,-5.328744836921258e-06
5.88e-05,-4.863081724604511e-11,-3.956348968612674e-06
6e-05,-5.2354112725842814e-11,-2.337657362260847e-06
6.12e-05,-5.4068287563589875e-11,-5.587824342771093e-07
6.24e-05,-5.3653166605512955e-11,1.2601344867988723e-06
6.36e-05,-5.1138348658881004e-11,2.989727005835156e-06
6.48e-05,-4.669644884846006e-11,4.520813957401805e-06
6.6e-05,-4.060629979234596e-11,5.78393762172493e-06
6.72e-05,-3.3203006865595283e-11,6.751939702385722e-06
6.84e-05,-2.4833602099281634e-11,7.429149146046182e-06
6.96e-05,-1.582912838090981e-11,7.835734842066258e-06
7.04e-05,-6.494441654848497e-12,7.994070171843603e-06
7.16e-05,2.8886989701495714e-12,7.919979372022843e-06
7.28e-05,1.2051250950062095e-11,7.619005127033162e-06
7.4e-05,2.0724736361331905e-11,7.087019763919702e-06
7.52e-05,2.863212563083316e-11,6.314731421720556e-06
7.64e-05,3.548619871318234e-11,5.295819811685691e-06
7.76e-05,4.099922119799947e-11,4.037736981158634e-06
7.88e-05,4.4905653304685834e-11,2.57237106227394e-06
8e-05,4.699503411646717e-11,9.617323588266856e-07
8.12e-05,4.7146168503291915e-11,-7.061339120134033e-07
8.24e-05,4.535004070528769e-11,-2.3318214893011848e-06
8.36e-05,4.1711612402399416e-11,-3.824357890036967e-06
8.48e-05,3.6429691290617035e-11,-5.117170691986409e-06
8.6e-05,2.976364104610161e-11,-6.173903715779573e-06
8.72e-05,2.1999574540475775e-11,-6.983975036880727e-06
8.84e-05,1.3425744792122762e-11,-7.552327992064819e-06
8.96e-05,4.320888699956963e-12,-7.88841142091563e-06
9.04e-05,-5.045655345598834e-12,-7.997536642979967e-06
9.16e-05,-1.4405700397284891e-11,-7.875790845482324e-06
