s,x,px
0.0,0.0,1.2e-05
1.6e-06,2.0499239067457193e-11,1.1445038319013664e-05
3.6000000000000007e-06,3.931380948828858e-11,1.0031082236522279e-05
5.200000000000001e-06,5.475856244017303e-11,7.531625023013869e-06
6.800000000000001e-06,6.48150011010531e-11,3.850223740264621e-06
8.8e-06,6.768753481163289e-11,-6.095852912764312e-07
1.04e-05,6.277382584149347e-11,-4.936875270312917e-06
1.2e-05,5.107840852533312e-11,-8.31626431395532e-06
1.4e-05,3.454654557019705e-11,-1.0504561148424324e-05
1.56e-05,1.513427639455012e-11,-1.1669651155944687e-05
1.72e-05,-5.574782372825516e-12,-1.201989752386089e-05
1.92e-05,-2.6228331754012706e-11,-1.1593361617223513e-05
2.08e-05,-4.5345210080501273e-11,-1.0205063749724485e-05
2.28e-05,-6.097886610341763e-11,-7.536563906546716e-06
2.44e-05,-7.073646329648362e-11,-3.4736711193331133e-06
2.6e-05,-7.25699274890086e-11,1.412013006995637e-06
2.8e-05,-6.603477990829626e-11,5.947434869825445e-06
2.96e-05,-5.262556409939158e-11,9.23204914761087e-06
3.12e-05,-3.473380895775013e-11,1.1132317036321211e-05
3.32e-05,-1.453792608007836e-11,1.1937596220161911e-05
3.48e-05,6.311415948382112e-12,1.1912756421408939e-05
3.64e-05,2.6454628360846513e-11,1.1116165025521299e-05
3.84e-05,4.4443898984930474e-11,9.39786024959019e-06
4e-05,5.847398459997063e-11,6.533649157583988e-06
4.16e-05,6.650469808067128e-11,2.5439478935310637e-06
4.36e-05,6.700250171073704e-11,-1.9825096645826972e-06
4.52e-05,5.986170052843337e-11,-6.085376903685036e-06
4.68e-05,4.647825341092178e-11,-9.102668064749276e-06
4.88e-05,2.8881443349043517e-11,-1.0954662009247433e-05
5.04e-05,8.92485862075732e-12,-1.1855992203127089e-05
5.2e-05,-1.1908452251304434e-11,-1.1976830061023419e-05
5.4e-05,-3.226856526898434e-11,-1.1287609624685131e-05
5.56e-05,-5.056077949080744e-11,-9.54455280456066e-06
5.72e-05,-6.467226436098429e-11,-6.441751041048459e-06
5.92e-05,-7.219134448840486e-11,-2.0301678486792843e-06
6.08e-05,-7.143527959794185e-11,2.8802434586206073e-06
6.28e-05,-6.258808709251061e-11,7.0963011584849165e-06
6.44e-05,-4.7560947949971295e-11,9.944787464529578e-06
6.6e-05,-2.8765060602371527e-11,1.1477037330081699e-05
6.8e-05,-8.217002160210158e-12,1.2010568825197728e-05
6.96e-05,1.2558542686557252e-11,1.1756032463034013e-05
7.12e-05,3.221459987151733e-11,1.0703172185963506e-05
7.32e-05,4.921189222392169e-11,8.657565924036815e-06
7.48e-05,6.163402282243167e-11,5.427563938663434e-06
7.64e-05,6.749016767000517e-11,1.1850331817209314e-06
7.84e-05,6.560286849698663e-11,-3.313833869602331e-06
8e-05,5.6370784999623706e-11,-7.129259034807955e-06
8.16e-05,4.1492211155632255e-11,-9.779813672292188e-06
8.36e-05,2.3002114450641972e-11,-1.1317781221775613e-05
8.52e-05,2.6357856062405744e-12,-1.1971996323375764e-05
8.68e-05,-1.820033933236298e-11,-1.1860823505280467e-05
8.88e-05,-3.812250183684804e-11,-1.088558758474996e-05
9.04e-05,-5.539454241079001e-11,-8.756538347247412e-06
9.2e-05,-6.7754140033951e-11,-5.2203035073161465e-06
9.4e-05,-7.287007563269843e-11,-5.373220506169936e-07
9.56e-05,-6.954266215915418e-11,4.2799563475879745e-06
9.72e-05,-5.856967268140444e-11,8.113556596833285e-06
9.92e-05,-4.215305503157339e-11,1.0534751054041258e-05
0.0001008,-2.2638806446529867e-11,1.1730843519112933e-05
0.0001028,-1.876407446185128e-12,1.2012655625449146e-05
0.0001044,1.87041181133021e-11,1.1527236594648207e-05
0.000106,3.7732936737976735e-11,1.0199002531518108e-05
0.000108,5.355999301727878e-11,7.805678226022487e-06
0.0001096,6.418404153851639e-11,4.223470945286349e-06
0.0001112,6.775073377754585e-11,-1.9909157847040385e-07
0.0001132,6.351743362959724e-11,-4.578304044708748e-06
0.0001148,5.2358300815348254e-11,-8.061782793446887e-06
0.0001164,3.617648203990916e-11,-1.0353484713550515e-05
0.0001184,1.6952670882012044e-11,-1.1600509331542212e-05
0.00012,-3.696310837587048e-12,-1.2019159970178991e-05
0.0001216,-2.4410702695868082e-11,-1.1666788822519148e-05
0.0001236,-4.3736772571729966e-11,-1.0377434377258527e-05
0.0001252,-5.977756125456523e-11,-7.835318990234503e-06
0.0001268,-7.016120933598672e-11,-3.886948452229018e-06
0.0001288,-7.275600007697515e-11,9.68837356818778e-07
0.0001304,-6.693591316825348e-11,5.583167636727471e-06
0.000132,-5.40500580585881e-11,8.99618655004858e-06
0.000134,-3.646422002691729e-11,1.1011403778556521e-05
0.0001356,-1.6400807684540337e-11,1.1901847426998159e-05
0.0001372,4.447051952546728e-12,1.1945771136196253e-05
0.0001392,2.470904631631845e-11,1.1222045148877648e-05
0.0001408,4.2959591900825216e-11,9.59631509291346e-06
0.0001428,5.7428793706857754e-11,6.840817659541097e-06
0.0001444,6.607632014326025e-11,2.9374933630424084e-06
0.000146,6.72808328986701e-11,-1.5789497119425377e-06
0.000148,6.078706296936407e-11,-5.755648581229946e-06
0.0001496,4.7883630577519094e-11,-8.881335087888257e-06
0.0001512,3.058383390101225e-11,-1.0830729679184204e-05
0.0001532,1.0774042397616062e-11,-1.1808246539924122e-05
0.0001548,-1.0035073013121877e-11,-1.1997010694262816e-05
0.0001564,-3.0496618261913924e-11,-1.1387781314488149e-05
0.0001584,-4.9052724925375537e-11,-9.753139888207481e-06
0.00016,-6.363900030563209e-11,-6.7796868517684015e-06
0.0001616,-7.184007753674547e-11,-2.4644058623656196e-06
0.0001636,-7.185193983302239e-11,2.4510688705399937e-06
0.0001652,-6.367169771232295e-11,6.76941970754858e-06
0.0001668,-4.909978325943642e-11,9.746863624486423e-06
0.0001688,-3.055157408548592e-11,1.138481150246655e-05
0.0001704,-1.0092975107672127e-11,1.1996481987976657e-05
0.000172,1.0717046359666338e-11,1.1809813933894813e-05
0.000174,3.053155014366727e-11,1.0834673138546107e-05
0.0001756,4.784074824827036e-11,8.888315594707433e-06
0.0001772,6.075925865198483e-11,5.7659672728290185e-06
0.0001792,6.727318197353808e-11,1.5914611083188506e-06
0.0001808,6.609046868298909e-11,-2.9254151910939534e-06
0.0001828,5.7461788118659795e-11,-6.831475323669494e-06
0.0001844,4.300589377739441e-11,-9.590325298089638e-06
0.000186,2.476320161934884e-11,-1.1218883808109436e-05
0.000188,4.504705740445709e-12,-1.1944842153249625e-05
0.0001896,-1.6343360698122474e-11,-1.190305082630359e-05
0.0001912,-3.6411064262462386e-11,-1.1015272210715371e-05
0.0001932,-5.4006619990561426e-11,-9.003643861560437e-06
0.0001948,-6.690893844726933e-11,-5.594574185867871e-06
0.0001964,-7.275129085350525e-11,-9.825609171856113e-07
0.0001984,-7.01799392026935e-11,3.8742991080381445e-06
0.0002,-5.981535658989907e-11,7.826269164887188e-06
0.0002016,-4.378684670637353e-11,1.0372264793415007e-05
0.0002036,-2.4467007092378692e-11,1.1664633553213166e-05
0.0002052,-3.754321370651895e-12,1.2019273746050282e-05
0.0002068,1.689667589189434e-11,1.1602742372554673e-05
0.0002088,3.612649966407899e-11,1.0358276175137111e-05
0.0002104,5.2319371566856326e-11,8.069790800509677e-06
0.000212,6.349530962293731e-11,4.589495431154057e-06
0.000214,6.77497422534792e-11,2.117788504830695e-07
0.0002156,6.420439838463661e-11,-4.2120491509352254e-06
0.0002172,5.359764678916644e-11,-7.797363092103193e-06
0.0002192,3.778214974098574e-11,-1.0193946873981148e-05
0.0002208,1.875974817785806e-11,-1.1524798833160965e-05
0.0002228,-1.8184293106238853e-12,-1.2012355002973035e-05
0.0002244,-2.2582183041386316e-11,-1.1732771897732687e-05
0.000226,-4.210219741565104e-11,-1.0539609607613951e-05
0.000228,-5.853049164269925e-11,-8.1222404897281e-06
0.0002296,-6.952197499810733e-11,-4.292352296173484e-06
0.0002311999999999,-7.287263578278051e-11,5.23547613510553e-07
0.0002332,-6.777930758587606e-11,5.2085849110881876e-06
0.0002348,-5.54367869621581e-11,8.748720776689947e-06
0.0002364,-3.8175031001787865e-11,1.0881435576834446e-05
0.0002384,-1.8257582010500625e-11,1.1859411397820029e-05
0.00024,2.5780012046966548e-12,1.1972738946322287e-05
0.0002416,2.2947482347613966e-11,1.13207225971919e-05
0.0002436,4.144499539688449e-11,9.785520271090228e-06
0.0002452,5.633635406783775e-11,7.138300203135394e-06
0.0002468,6.558684568748312e-11,3.3257389199532602e-06
0.0002488,6.749585679515254e-11,-1.1724418014859893e-06
0.0002504,6.166019319006956e-11,-5.4169734530245726e-06
0.000252,4.9253660113776507e-11,-8.650283729569087e-06
0.000254,3.22662483486255e-11,-1.0698984608191647e-05
0.0002556,1.2615278677796961e-11,-1.1754271482117324e-05
0.0002572,-8.159032545640974e-12,-1.2010904707042246e-05
0.0002592,-2.870966025994329e-11,-1.147975760445739e-05
0.0002608,-4.7512935156590964e-11,-9.95072726819646e-06
0.0002628,-6.255381285496172e-11,-7.106212789980028e-06
0.0002644,-7.142134630825059e-11,-2.8934059102849975e-06
0.000266,-7.220111057380368e-11,2.016682890161956e-06
0.000268,-6.470332988275554e-11,6.431135155750944e-06
0.0002696,-5.060683025943193e-11,9.537933461328933e-06
0.0002712,-3.232303700090029e-11,1.1284382864026082e-05
0.0002732,-1.1966256476793896e-11,1.1976105701237453e-05
0.0002748,8.86763259637478e-12,1.1857368410992243e-05
0.0002764,2.88285620054371e-11,1.0958367170752389e-05
0.0002784,4.643430353958355e-11,9.109350188237753e-06
0.00028,5.983230546413879e-11,6.095414725549344e-06
0.0002816,6.699290326837591e-11,1.9949183644848995e-06
0.0002836,6.65169468187046e-11,-2.531716272734192e-06
0.0002852,5.850549575391815e-11,-6.524010061576688e-06
0.0002868,4.4489242324033356e-11,-9.391582226004685e-06
0.0002888,2.650827208783218e-11,-1.1112778554594285e-05
0.0002904,6.368909935218613e-12,-1.1911640190068485e-05
0.000292,-1.4480307050477982e-11,-1.1938595332338351e-05
0.000294,-3.4680070277823555e-11,-1.1135909972006696e-05
0.0002956,-5.258098850777467e-11,-9.239150300408994e-06
0.0002972,-6.600604783848433e-11,-5.958516219109753e-06
0.0002992,-7.256307946762745e-11,-1.4256560346708653e-06
0.0003008,-7.075319791840089e-11,3.460789795646841e-06
0.0003028,-6.101521862303651e-11,7.527149362650873e-06
0.0003044,-4.539445150678022e-11,1.0199575241326746e-05
0.000306,-2.6284281197823415e-11,1.1590973173486631e-05
0.000308,-5.632796016275983e-12,1.2019823258317035e-05
0.0003096,1.5077948173392375e-11,1.1671683239180333e-05
0.0003112,3.449583464593266e-11,1.0509094357347011e-05
0.0003132,5.1038251764865e-11,8.323965766184055e-06
0.0003148,6.27499717924434e-11,4.947822268046464e-06
0.0003164,6.768456211550988e-11,6.222485680594655e-07
0.0003184,6.48335559641115e-11,-3.838586929151528e-06
0.00032,5.47948927587124e-11,-7.523003193028839e-06
0.0003216,3.936221137155538e-11,-1.0025756530382878e-05
0.0003236,2.05544718952613e-11,-1.1442391711402186e-05
0.0003252,5.7916599889098e-14,-1.199951324277772e-05
0.0003268,-2.0743920590012633e-11,-1.179150777637148e-05
0.0003288,-4.044305779215845e-11,-1.0691848149900103e-05
0.0003304,-5.723950841759963e-11,-8.397313058611606e-06
0.000332,-6.882004338718088e-11,-4.689218934899885e-06
0.000334,-7.29195796642702e-11,7.711160467621085e-08
0.0003356,-6.8563386039004e-11,4.824145069824595e-06
0.0003372,-5.678392795944286e-11,8.48953556659544e-06
0.0003392,-3.986480626604039e-11,1.0742149355068262e-05
0.0003408,-2.0107192402562157e-11,1.1810137403927963e-05
0.0003428,7.05206867955482e-13,1.1993680836697675e-05
0.0003444,2.117104924418044e-11,1.141236011874273e-05
0.000346,3.990154194659903e-11,9.96564448004934e-06
0.000348,5.519818938935373e-11,7.425975375464082e-06
0.0003496,6.503715172241368e-11,3.7080667796476723e-06
0.0003512,6.764717071923676e-11,-7.637314645994102e-07
0.0003532,6.247971726286812e-11,-5.069669603990801e-06
0.0003548,5.058681549887113e-11,-8.40941848760292e-06
0.0003564,3.392745090631414e-11,-1.0559236541793089e-05
0.0003584,1.4447587491447658e-11,-1.1693982205598021e-05
0.00036,-6.2813065775881105e-12,-1.2018595654140038e-05
0.0003616,-2.690895352681294e-11,-1.1563773636539814e-05
0.0003636,-4.594311199709503e-11,-1.0137537877629336e-05
0.0003652,-6.141850071572612e-11,-7.421139146691197e-06
0.0003668,-7.093603548659018e-11,-3.316329600068979e-06
0.0003688,-7.248204567666545e-11,1.5779659057062648e-06
0.0003704,-6.568122025319389e-11,6.081697158377872e-06
0.000372,-5.2080352654833324e-11,9.317792481514014e-06
0.000374,-3.407814844321205e-11,1.1175507081551618e-05
0.0003756,-1.3835855782911375e-11,1.1949340353851387e-05
0.0003772,7.0112688483737524e-12,1.1898766397898444e-05
0.0003792,2.7106840900982028e-11,1.107444043296482e-05
0.0003808,4.499406742288506e-11,9.320787181632712e-06
0.0003828,5.88545845399463e-11,6.415636403451647e-06
0.0003844,6.664985264253e-11,2.3946814072784343e-06
0.000386,6.688152846632105e-11,-2.1333920690909422e-06
0.000388,5.950040721893793e-11,-6.207027955563527e-06
0.0003896,4.594079810588795e-11,-9.183428143530154e-06
0.0003912,2.8236186139786793e-11,-1.09992941208928e-05
0.0003932,8.227450396415765e-12,-1.1872353973795432e-05
0.0003948,-1.2612211987525882e-11,-1.1967592474268433e-05
0.0003964,-3.293091337995109e-11,-1.1247760323668114e-05
0.0003984,-5.1119449476814524e-11,-9.463205554016646e-06
0.0004,-6.504711394454965e-11,-6.311736123712163e-06
