s,x,px
0.0,-3.6e-11,-5.2e-06
1.6e-06,-4.274774718891583e-11,-3.849005738642058e-06
2.8000000000000003e-06,-4.72427087432294e-11,-2.172818497509493e-06
4.4e-06,-4.9083621216286886e-11,-2.917864856387594e-07
6e-06,-4.809289302803024e-11,1.6180435098543968e-06
7.6e-06,-4.436710951817634e-11,3.372077987206871e-06
8.8e-06,-3.824901669697773e-11,4.8298583306604e-06
1.04e-05,-3.023870947656564e-11,5.920481435246256e-06
1.2e-05,-2.089415837825447e-11,6.632858986040387e-06
1.32e-05,-1.076254932846477e-11,6.98757048826761e-06
1.48e-05,-3.542090703639118e-13,7.01011012732962e-06
1.64e-05,9.851532321004561e-12,6.715286632854314e-06
1.76e-05,1.9386760074314857e-11,6.104183362505679e-06
1.92e-05,2.777940175686722e-11,5.172332616220161e-06
2.08e-05,3.4556855500659895e-11,3.926944857818646e-06
2.24e-05,3.927897826036854e-11,2.4080019562800223e-06
2.36e-05,4.1598906513730483e-11,7.025451411434992e-07
2.52e-05,4.1331989735496326e-11,-1.0603622855954975e-06
2.68e-05,3.8499987943400156e-11,-2.7371037137972954e-06
2.8e-05,3.3325594686594675e-11,-4.205606937114966e-06
2.96e-05,2.6180514667316973e-11,-5.388813952262148e-06
3.12e-05,1.7515721936145974e-11,-6.2550208076033975e-06
3.24e-05,7.805354518834208e-12,-6.8011112373228195e-06
3.4e-05,-2.479891810166845e-12,-7.031569322505673e-06
3.56e-05,-1.2871408133348745e-11,-6.9428296152001075e-06
3.72e-05,-2.2884947955448804e-11,-6.5172577443689424e-06
3.84e-05,-3.200234178738755e-11,-5.728676127695917e-06
4e-05,-3.967075099544935e-11,-4.560538735234179e-06
4.16e-05,-4.533707366955679e-11,-3.034133671881383e-06
4.28e-05,-4.8524853642191285e-11,-1.2347876946874058e-06
4.44e-05,-4.893576010358058e-11,6.847375080210359e-07
4.6e-05,-4.65295928556097e-11,2.5369315994168056e-06
4.76e-05,-4.1536019748742147e-11,4.154130216237629e-06
4.88e-05,-3.43905722018969e-11,5.430355887523092e-06
5.04e-05,-2.5633818010773536e-11,6.3279337275433454e-06
5.2e-05,-1.5824102287788875e-11,6.855621906395201e-06
5.32e-05,-5.490781878288393e-12,7.039234526833613e-06
5.48e-05,4.873561122740864e-12,6.899989478265381e-06
5.64e-05,1.4797968146292003e-11,6.445376219623676e-06
5.76e-05,2.3813476468275808e-11,5.672005718684269e-06
5.92e-05,3.144559161437519e-11,4.578751885061219e-06
6.08e-05,3.7232061938977004e-11,3.1869147535009653e-06
6.24e-05,4.0771229607855984e-11,1.55950900279915e-06
6.36e-05,4.179058381326386e-11,-1.929624490749216e-07
6.52e-05,4.0207381795253324e-11,-1.929582627674152e-06
6.68e-05,3.6149290278841806e-11,-3.5134875291938777e-06
6.8e-05,2.9922971290800405e-11,-4.8439103156486745e-06
6.96e-05,2.19487723568715e-11,-5.868101101658194e-06
7.12e-05,1.2694708180318608e-11,-6.571500099844449e-06
7.24e-05,2.634547774112826e-12,-6.957283632331888e-06
7.4e-05,-7.763605496428649e-12,-7.0272633772477775e-06
7.56e-05,-1.802586809004392e-11,-6.77080751469187e-06
7.72e-05,-2.7652426909559463e-11,-6.164475077317683e-06
7.84e-05,-3.610578838341245e-11,-5.18392391075871e-06
8e-05,-4.282595816385123e-11,-3.8279640497031855e-06
8.16e-05,-4.7286728037716544e-11,-2.1479816726610677e-06
8.28e-05,-4.9089296436064225e-11,-2.6527521303335267e-07
8.44e-05,-4.805966398889635e-11,1.6436164056118696e-06
8.6e-05,-4.4298174538052235e-11,3.394380940677272e-06
8.76e-05,-3.815042720515377e-11,4.847430653250985e-06
8.88e-05,-3.011795183867047e-11,5.93281908212234e-06
9.04e-05,-2.075893823562327e-11,6.640100250303551e-06
9.2e-05,-1.0620150419362409e-11,6.990083045575039e-06
9.32e-05,-2.1139615156291646e-13,7.008190947958513e-06
9.48e-05,9.988294305292693e-12,6.709036987854623e-06
9.64e-05,1.9511026518227533e-11,6.093548940010319e-06
9.76e-05,2.7884637014611854e-11,5.157285880858398e-06
9.92e-05,3.4636673733706975e-11,3.907766807655439e-06
0.0001008,3.9327814094358134e-11,2.3855552008015098e-06
0.0001024,4.161297493149401e-11,6.783595910894843e-07
0.0001036,4.131014001531194e-11,-1.0843273229031766e-06
0.0001052,3.844399528647673e-11,-2.7589462312185735e-06
0.0001068,3.3239716553044534e-11,-4.223934174440058e-06
0.000108,2.607057176430286e-11,-5.402906912504247e-06
0.0001096,1.7388175395067455e-11,-6.2646917946921615e-06
0.0001112,7.666726221859942e-12,-6.806415284173217e-06
0.0001124,-2.6231713710082913e-12,-7.0325378313880424e-06
0.000114,-1.3012834117662196e-11,-6.939316675979236e-06
0.0001155999999999,-2.3017654228404938e-11,-6.508934189120966e-06
0.0001172,-3.2118928368704264e-11,-5.7151930143857865e-06
0.0001184,-3.976348375039681e-11,-4.541861647167664e-06
0.00012,-4.5398659573540393e-11,-3.010957865244964e-06
0.0001216,-4.854974825174446e-11,-1.2087896371538226e-06
0.0001228,-4.892153961975798e-11,7.111005392937453e-07
0.0001244,-4.647765541305135e-11,2.5610921357809143e-06
0.000126,-4.1451173407542435e-11,4.174153739029844e-06
0.0001276,-3.4279774411431225e-11,5.445287576062915e-06
0.0001288,-2.5504785375939674e-11,6.337647493949509e-06
0.0001304,-1.568436841207468e-11,6.860419782586774e-06
0.000132,-5.347353543047654e-12,7.039475029458613e-06
0.0001332,5.0141080442112184e-12,6.895875127601806e-06
0.0001348,1.492920835433084e-11,6.436914898355262e-06
0.0001364,2.3928914568397302e-11,5.6591261175105605e-06
0.0001376,3.153871063068794e-11,4.561544613637015e-06
0.0001392,3.729678337415063e-11,3.165928681909073e-06
0.0001408,4.080276561752345e-11,1.535953199727079e-06
0.0001424,4.178640423052112e-11,-2.1729013038795602e-07
0.0001436,4.016782996877347e-11,-1.9526855106254077e-06
0.0001452,3.60774952831036e-11,-3.5336797153844318e-06
0.0001468,2.9824108989549847e-11,-4.860141775898467e-06
0.000148,2.182908691461615e-11,-5.879953739814962e-06
0.0001496,1.2560736218040904e-11,-6.5789470254609075e-06
0.0001512,2.4927599123352924e-12,-6.96039532755551e-06
0.0001524,-7.906774544147386e-12,-7.025991833580505e-06
0.000154,-1.8163764933503636e-11,-6.764904516787504e-06
0.0001556,-2.7777919076575952e-11,-6.153569707950921e-06
0.0001572,-3.621124848288239e-11,-5.167775959251978e-06
0.0001584,-4.290373977085288e-11,-3.806859894136075e-06
0.00016,-4.733024086950961e-11,-2.12310554958475e-06
0.0001616,-4.9094431422209955e-11,-2.3875885208807456e-07
0.0001628,-4.802591420153105e-11,1.6691586168493048e-06
0.0001644,-4.422878571237963e-11,3.416626398999859e-06
0.000166,-3.8051480392609777e-11,4.864932455239576e-06
0.0001676,-2.99969435569086e-11,5.945084723467572e-06
0.0001688,-2.0623571245873746e-11,6.647273883614035e-06
0.0001704,-1.0477700957553847e-11,6.9925330244891225e-06
0.000172,-6.862294399739127e-14,7.006211996157826e-06
0.0001732,1.0124928349045789e-11,6.702727611269412e-06
0.0001748,1.9635075670502756e-11,6.082853663036432e-06
0.0001764,2.798956508684193e-11,5.142179357404355e-06
0.0001776,3.471610067493234e-11,3.8885363890932e-06
0.0001792,3.9376192200123414e-11,2.363072742126294e-06
0.0001808,4.162655044364039e-11,6.541633021825291e-07
0.0001824,4.1287802165957794e-11,-1.1082753231954827e-06
0.0001836,3.8387557989510906e-11,-2.780748328522468e-06
0.0001852,3.315346555685215e-11,-4.2422065603494145e-06
0.0001868,2.5960342335075386e-11,-5.416939422449053e-06
0.000188,1.7260432430442817e-11,-6.27430213850546e-06
0.0001896,7.52799046547308e-12,-6.8116597838356444e-06
0.0001912,-2.766470052391619e-12,-7.0334461809526415e-06
0.0001924,-1.3154187881558149e-11,-6.935740120729861e-06
0.000194,-2.3150190211791685e-11,-6.500541770162008e-06
0.0001956,-3.2235239495032876e-11,-5.701637496409595e-06
0.0001972,-3.98558352553941e-11,-4.5231158587663095e-06
0.0001984,-4.545977272626797e-11,-2.9877296007200996e-06
0.0002,-4.8574112904211964e-11,-1.1827687205924804e-06
0.0002016,-4.890678211316469e-11,7.374499908999543e-07
0.0002028,-4.642522615594983e-11,2.5852067913177847e-06
0.0002044,-4.1365919751694577e-11,4.194111446419667e-06
0.000206,-3.416867312496389e-11,5.460146880353055e-06
0.0002076,-2.5375555541674746e-11,6.3472911087221e-06
0.0002088,-1.5544537445282372e-11,6.865152746761485e-06
0.0002104,-5.203920928049439e-12,7.0396547424582966e-06
0.000212,5.154570533075018e-12,6.891701316548865e-06
0.0002132,1.5060275553435097e-11,6.42839324600512e-06
0.0002148,2.4044089629918144e-11,5.646185667949077e-06
0.0002164,3.163147846524211e-11,4.544280277416779e-06
0.0002176,3.7361076749426645e-11,3.1448974787809086e-06
0.0002192,4.0833821420682945e-11,1.512373564475457e-06
0.0002208,4.1781728990523534e-11,-2.4161435698660834e-07
0.0002224,4.012780771175859e-11,-1.9757585643396422e-06
0.0002236,3.600528936297703e-11,-3.553822948624654e-06
0.0002252,2.972491656882158e-11,-4.876314612107927e-06
0.0002268,2.1709160599853817e-11,-5.891745424130879e-06
0.000228,1.2426613141068844e-11,-6.586333929171505e-06
0.0002296,2.350909258267255e-12,-6.963447497974849e-06
0.0002311999999999,-8.049917059139586e-12,-7.024658722819476e-06
