s,x,px
0.0,0.0,-1.2e-05
3.2000000000000003e-06,-3.892258038116765e-11,-1.0811707959832897e-05
6.800000000000001e-06,-6.731930985228982e-11,-5.36822736130798e-06
1e-05,-7.026031946959416e-11,3.7424703971148304e-06
1.32e-05,-4.568146277794946e-11,1.0154489848563767e-05
1.68e-05,-7.736068311522741e-12,1.2011795844880827e-05
2e-05,3.109530408866769e-11,1.079871884176419e-05
2.32e-05,6.025998014381064e-11,5.982317121707848e-06
2.68e-05,6.684008988440328e-11,-2.299392177325844e-06
3e-05,4.6773977927360475e-11,-9.072297928879643e-06
3.32e-05,1.0995745756721157e-11,-1.1804102568665591e-05
3.68e-05,-2.8618520036825188e-11,-1.1478255390342474e-05
4e-05,-6.140277790616126e-11,-7.395757437396937e-06
4.32e-05,-7.255549777368052e-11,1.2036160104875404e-06
4.68e-05,-5.449896246557251e-11,8.898430391996367e-06
5e-05,-1.875634250431827e-11,1.1843282611296117e-05
5.32e-05,2.0820969344267488e-11,1.1433637752229101e-05
5.68e-05,5.389855413587655e-11,7.752477959323706e-06
6e-05,6.785900621638923e-11,1.0254764537309976e-07
6.32e-05,5.449811320119732e-11,-7.615955552758296e-06
6.68e-05,2.1711309700564414e-11,-1.138963585412514e-05
7e-05,-1.7831446056768972e-11,-1.1866420145590298e-05
7.32e-05,-5.3800001426533484e-11,-9.019916674777918e-06
7.68e-05,-7.24529864490095e-11,-1.424484032010543e-06
8e-05,-6.197366464190353e-11,7.2395406646111165e-06
8.32e-05,-2.951227400050652e-11,1.1433320327788473e-05
8.68e-05,1.0073828921597777e-11,1.1828911568098341e-05
9e-05,4.606193593452329e-11,9.179833981683923e-06
9.32e-05,6.665292904404257e-11,2.497865280609339e-06
9.68e-05,6.072032729037234e-11,-5.817438612099054e-06
0.0001,3.193526828415897e-11,-1.0732988557492353e-05
0.0001032,-6.798765874501654e-12,-1.2015881257721315e-05
0.0001068,-4.4885780803600885e-11,-1.0243273924758256e-05
0.00011,-6.99603724299929e-11,-3.947261356931093e-06
0.0001132,-6.773074496560372e-11,5.179602871104855e-06
0.0001167999999999,-3.976331686096729e-11,1.0740983604736589e-05
0.00012,-9.364937372025564e-13,1.2006905632339832e-05
0.0001232,3.706341730478055e-11,1.0276070755757144e-05
0.0001268,6.329848159856686e-11,4.737145423243955e-06
0.00013,6.513631438709491e-11,-3.709931204094181e-06
0.0001332,4.142856570324854e-11,-9.79899815180758e-06
0.0001368,4.271159678618038e-12,-1.1949329985308125e-05
0.00014,-3.5013389303059914e-11,-1.1105486621978259e-05
0.0001432,-6.525564395922318e-11,-6.197658464508648e-06
0.0001468,-7.142484562905145e-11,2.7835986514901413e-06
0.00015,-4.922574208192646e-11,9.71486108839151e-06
0.0001532,-1.2013634528731552e-11,1.1973330060677025e-05
0.0001568,2.7193962406060075e-11,1.107458147862428e-05
0.00016,5.799590805973416e-11,6.7065044653604266e-06
0.0001632,6.749674852649089e-11,-1.3801247087908577e-06
0.0001668,4.991773557764973e-11,-8.550040901641865e-06
0.00017,1.5182396772684483e-11,-1.1670764116746697e-05
0.0001732,-2.4491991776594964e-11,-1.1658808074956957e-05
0.0001768,-5.864311051857176e-11,-8.07242753901469e-06
0.00018,-7.280375334282058e-11,1.8756482832875187e-07
0.0001832,-5.7568208910417485e-11,8.305970706769332e-06
0.0001868,-2.29579659965689e-11,1.171534563237714e-05
0.00019,1.6710540891989992e-11,1.1613296829474202e-05
0.0001932,5.102664351799045e-11,8.344963083565935e-06
0.0001968,6.76554714196238e-11,1.0379209649553402e-06
0.0002,5.7098835939113124e-11,-6.960563438773416e-06
0.0002032,2.573426334295261e-11,-1.1166253898190003e-05
0.0002068,-1.3583760782622273e-11,-1.1950849006044273e-05
0.00021,-5.0489336522111804e-11,-9.538716301992793e-06
0.0002132,-7.176650795976156e-11,-2.4224726367573736e-06
0.0002168,-6.442304888719978e-11,6.488810259101245e-06
0.00022,-3.354938612320732e-11,1.1201848732754985e-05
0.0002232,5.8378752940236846e-12,1.1922770178953311e-05
0.0002268,4.2704498111024056e-11,9.641314801413191e-06
0.00023,6.560231053000815e-11,3.38931582132363e-06
0.0002332,6.26569888275954e-11,-5.035839783197911e-06
0.0002368,3.570593898787212e-11,-1.0406953552100849e-05
0.00024,-2.5130430625867834e-12,-1.2015132748495386e-05
0.0002432,-4.116498736678502e-11,-1.0616593648871902e-05
0.0002468,-6.838941324755272e-11,-4.8567751309599255e-06
0.00025,-6.941995815176538e-11,4.2872649433466745e-06
0.0002532,-4.353185266498363e-11,1.0386813542267304e-05
0.0002568,-5.2213553340783084e-12,1.2019297471984987e-05
0.00026,3.33365727433475e-11,1.0617922034982746e-05
0.0002632,6.146548754949385e-11,5.535009570407568e-06
0.0002668,6.630326000052459e-11,-2.8291582702342355e-06
0.00027,4.48453954046487e-11,-9.355385405617516e-06
0.0002732,8.518658128632189e-12,-1.1867169788475619e-05
0.0002768,-3.100772631544637e-11,-1.1353165792631373e-05
0.00028,-6.290623284897998e-11,-6.970176316393803e-06
0.0002832,-7.224174746510879e-11,1.7942660308204913e-06
0.0002868,-5.260307490108624e-11,9.217792453976945e-06
0.00029,-1.6271573201463682e-11,1.1901526611082637e-05
0.0002932,2.3201224044975135e-11,1.1311706299612686e-05
0.0002968,5.5482443125697927e-11,7.380697594263515e-06
0.0003,6.782290479340371e-11,-4.474345700855812e-07
0.0003032,5.286616036763884e-11,-7.97657002870905e-06
0.0003068,1.9315563492326173e-11,-1.150382349888509e-05
0.00031,-2.0308064172530895e-11,-1.1800472404142103e-05
0.0003132,-5.5653112999889097e-11,-8.687484779054492e-06
0.0003168,-7.268899999011048e-11,-8.306215443604436e-07
0.00032,-6.041520968266776e-11,7.651970217154286e-06
0.0003232,-2.710723855184439e-11,1.1549390563616071e-05
0.0003268,1.2542184633230704e-11,1.175885430316811e-05
0.00033,4.795265853362633e-11,8.885966448336089e-06
0.0003332,6.711988674414923e-11,1.963154254564388e-06
0.0003368,5.945677312351335e-11,-6.254548664549903e-06
0.00034,2.967085577932097e-11,-1.0904895061709888e-05
0.0003432,-9.312038632278698e-12,-1.200143749958865e-05
0.0003468,-4.70041268641979e-11,-9.999193617093878e-06
0.00035,-7.07286498030052e-11,-3.3936917673894786e-06
0.0003532,-6.65942420687621e-11,5.6798755939371965e-06
0.0003568,-3.7496002261158586e-11,1.092539484794671e-05
0.00036,1.5741200135832548e-12,1.1984996568770497e-05
0.0003632,3.9191109240234074e-11,1.0054865922743368e-05
0.0003668,6.423913328922126e-11,4.249522753391322e-06
0.00037,6.430715456059617e-11,-4.211508309656144e-06
0.0003732,3.935262742280807e-11,-1.0037224505117578e-05
0.0003768,1.766789098788331e-12,-1.198286694066789e-05
0.00038,-3.7320248531088134e-11,-1.0938869574047864e-05
0.0003832,-6.650263081087706e-11,-5.717548279152207e-06
0.0003868,-7.07828586337912e-11,3.350621190943276e-06
0.00039,-4.716472324011054e-11,9.979654662300557e-06
0.0003932,-9.504975879440391e-12,1.1999866354319464e-05
0.0003968,2.949542884699261e-11,1.0917524889131082e-05
0.0004,5.935594487639402e-11,6.287443728543625e-06
