s,x,px
0.0,0.0,-1.2e-05
1.2000000000000002e-06,-1.2638672771440194e-11,-1.1966950168510255e-05
2.0000000000000003e-06,-2.50906990574e-11,-1.1639649526347602e-05
3.2000000000000003e-06,-3.702303303023492e-11,-1.0969075785658954e-05
4.4e-06,-4.8037859860916005e-11,-9.883312739044305e-06
5.200000000000001e-06,-5.7657726745184664e-11,-8.307688324527493e-06
6.4000000000000006e-06,-6.534074404667538e-11,-6.202059814708788e-06
7.200000000000001e-06,-7.054234874390284e-11,-3.6094991853621166e-06
8.400000000000001e-06,-7.282377655340916e-11,-6.903113696829845e-07
9.6e-06,-7.197200795967697e-11,2.2953703631663685e-06
1.04e-05,-6.806813369358887e-11,5.065050714346808e-06
1.16e-05,-6.146056171801723e-11,7.406367918883101e-06
1.28e-05,-5.2660711232911693e-11,9.224295638477514e-06
1.36e-05,-4.2222525803084274e-11,1.0526774742608142e-05
1.48e-05,-3.065744547115504e-11,1.1378275782884673e-05
1.56e-05,-1.8399399299059904e-11,1.1855466208123766e-05
1.68e-05,-5.808130019073129e-12,1.2019438833025283e-05
1.8e-05,6.806700881197912e-12,1.1903094287481778e-05
1.88e-05,1.915348827975925e-11,1.1507797659264834e-05
2e-05,3.092619841756922e-11,1.0805530278156373e-05
2.12e-05,4.177689183672583e-11,9.746560587944083e-06
2.2e-05,5.1300484521345485e-11,8.275665587994853e-06
2.32e-05,5.90425373605694e-11,6.359869412190994e-06
2.44e-05,6.45413484881962e-11,4.024393753277565e-06
2.52e-05,6.740579465279624e-11,1.3808397840753735e-06
2.64e-05,6.74078355022712e-11,-1.3769897879444826e-06
2.72e-05,6.454730214198237e-11,-4.020856035132945e-06
2.84e-05,5.905194802333564e-11,-6.35686502964942e-06
2.96e-05,5.131273111981797e-11,-8.273286869692597e-06
3.04e-05,4.1791315884744313e-11,-9.74479354223697e-06
3.16e-05,3.094219019329718e-11,-1.0804305049720647e-05
3.28e-05,1.9170519788004162e-11,-1.150703537573696e-05
3.36e-05,6.824317747889912e-12,-1.1902737653280994e-05
3.48e-05,-5.7903406715166905e-12,-1.201946801842328e-05
3.56e-05,-1.8381852336265568e-11,-1.18559053215878e-05
3.68e-05,-3.0640604421133654e-11,-1.1379192484301707e-05
3.8e-05,-4.2206944589666765e-11,-1.052827032686682e-05
3.88e-05,-5.2647057247883464e-11,-9.226477969536242e-06
4e-05,-6.144959780701845e-11,-7.409299797378853e-06
4.12e-05,-6.806063453374412e-11,-5.068680064138592e-06
4.2e-05,-7.196860769052907e-11,-2.2994780214027247e-06
4.32e-05,-7.282479511533544e-11,6.860917958743804e-07
4.44e-05,-7.054768803046319e-11,3.605572300167123e-06
4.52e-05,-6.534992088819199e-11,6.198733289847677e-06
4.64e-05,-5.767002057404356e-11,8.305101761065917e-06
4.72e-05,-4.8052486237219675e-11,9.881456852078177e-06
4.84e-05,-3.7039266864682324e-11,1.0967859130708546e-05
4.96e-05,-2.5107925767019116e-11,1.1638962418204894e-05
5.04e-05,-1.2656384229598252e-11,1.1966704604965064e-05
5.16e-05,-1.7760665020640355e-14,1.2000147734621374e-05
