s,x,px
0.0,9.1e-11,0.0
1.6e-06,8.342673291882509e-11,-8.401431467282173e-06
3.6000000000000007e-06,6.346335741897392e-11,-1.401376863704888e-05
5.200000000000001e-06,3.634378353716978e-11,-1.6792911975398703e-05
6.800000000000001e-06,6.062512415700625e-12,-1.780866430946675e-05
8.8e-06,-2.492263089690687e-11,-1.7628237208908333e-05
1.04e-05,-5.4411131464768155e-11,-1.596508806636542e-05
1.2e-05,-7.895269105076324e-11,-1.1708013067331832e-05
1.4e-05,-9.303251931571976e-11,-3.930946987733768e-06
1.56e-05,-9.160809187315252e-11,5.501627994888437e-06
1.72e-05,-7.526948857042534e-11,1.2692620636527702e-05
1.92e-05,-4.952761911182906e-11,1.640004878356163e-05
2.08e-05,-1.9586037613028312e-11,1.774632461268322e-05
2.28e-05,1.142274346425324e-11,1.772364309275108e-05
2.44e-05,4.1361470255630664e-11,1.646507422708651e-05
2.6e-05,6.758097138422872e-11,1.327071383530141e-05
2.8e-05,8.576713494122176e-11,7.100433987911174e-06
2.96e-05,9.076387806396464e-11,-1.5636707001699065e-06
3.12e-05,8.070769830927514e-11,-9.609575505155818e-06
3.32e-05,5.91349344234436e-11,-1.4669374971720101e-05
3.48e-05,3.123507948332357e-11,-1.7069372504490282e-05
3.64e-05,6.817663880496196e-13,-1.7859792663811077e-05
3.84e-05,-3.021730617887041e-11,-1.7467769215978847e-05
4e-05,-5.915193398646385e-11,-1.545257638654614e-05
4.16e-05,-8.232175792383137e-11,-1.0609674673447592e-05
4.36e-05,-9.397392884775548e-11,-2.302815805424223e-06
4.52e-05,-8.972103790747006e-11,6.995168604976279e-06
4.68e-05,-7.130609453747934e-11,1.3566346976413496e-05
4.88e-05,-4.4523621443759905e-11,1.6765142934848303e-05
5.04e-05,-1.4219773922426255e-11,1.7825449362477644e-05
5.2e-05,1.675207241020704e-11,1.760351735827305e-05
5.4e-05,4.627183174532258e-11,1.6080388017623425e-05
5.56e-05,7.146053012366456e-11,1.2434629679110369e-05
5.72e-05,8.77021402187089e-11,5.715451729850858e-06
5.92e-05,9.005875255581988e-11,-3.105956851353032e-06
6.08e-05,7.763892956813463e-11,-1.0719551313637638e-05
6.28e-05,5.462113976024223e-11,-1.5243866517884108e-05
6.44e-05,2.6050113347958065e-11,-1.7299266283959816e-05
6.6e-05,-4.709355613259854e-12,-1.7877461317139543e-05
6.8e-05,-3.5456657502585623e-11,-1.726065914872002e-05
6.96e-05,-6.372543523928323e-11,-1.4854554837760348e-05
7.12e-05,-8.534231599053459e-11,-9.3977302870709e-06
7.32e-05,-9.441837209777851e-11,-6.400941431023613e-07
7.48e-05,-8.739710263683732e-11,8.395865547221929e-06
7.64e-05,-6.709523603637343e-11,1.4334290221614744e-05
7.84e-05,-3.941911752741665e-11,1.7067541315694645e-05
8e-05,-8.835182778390679e-12,1.7868194741616264e-05
8.16e-05,2.2039629416675594e-11,1.744630060478122e-05
8.36e-05,5.1056820983303213e-11,1.5632815459139733e-05
8.52e-05,7.507327923438688e-11,1.1501188523619283e-05
8.68e-05,8.920820578662976e-11,4.258960229234538e-06
8.88e-05,8.889416866114078e-11,-4.60662828362181e-06
9.04e-05,7.425042679343462e-11,-1.1729304465898796e-05
9.2e-05,4.994544121919228e-11,-1.574390568849878e-05
9.4e-05,2.080229679426016e-11,-1.7486685627419336e-05
9.56e-05,-1.0100726771609285e-11,-1.7861318761700206e-05
9.72e-05,-4.062586606814089e-11,-1.7001805929727386e-05
9.92e-05,-6.81046418898954e-11,-1.4163124955037823e-05
0.0001008,-8.798056403935056e-11,-8.075950293388523e-06
0.0001028,-9.435912987287405e-11,1.0323675879659796e-06
0.0001044,-8.46661115458105e-11,9.692405081098667e-06
0.000106,-6.266785256182053e-11,1.5003093635516186e-05
0.000108,-3.423202198245587e-11,1.7313741639245823e-05
0.0001096,-3.4429522816852342e-12,1.7876323976401648e-05
0.0001112,2.727382867089958e-11,1.7249235297660967e-05
0.0001132,5.5696501149843686e-11,1.5115895282763923e-05
0.0001148,7.838941714360818e-11,1.0467871965753936e-05
0.0001164,9.026606949634448e-11,2.7467990962943975e-06
0.0001184,8.7285469201819e-11,-6.047632668743898e-06
0.00012,7.057237462482138e-11,-1.2639580584944282e-05
0.0001216,4.512929139731338e-11,-1.6176142863885068e-05
0.0001236,1.5503919793687054e-11,-1.763497293016108e-05
0.0001252,-1.548199448896436e-11,-1.781021884700313e-05
0.0001268,-4.570845045063717e-11,-1.6685295262876764e-05
0.0001288,-7.226024118325011e-11,-1.3370891168148462e-05
0.0001304,-9.020445632734362e-11,-6.652269166771664e-06
0.000132,-9.379710284506465e-11,2.6891472536294467e-06
0.000134,-8.156063659151382e-11,1.0877865215577441e-05
0.0001356,-5.8052727010485005e-11,1.558031652010918e-05
0.0001372,-2.8978403876535257e-11,1.7509471207875417e-05
0.0001392,1.946639523056185e-12,1.7850795506086494e-05
0.0001408,3.244213715199311e-11,1.7008801078264054e-05
0.0001428,6.016894747744032e-11,1.4522948024231054e-05
0.0001444,8.137872787046174e-11,9.334544592226616e-06
0.000146,9.086168866485481e-11,1.1976128893229553e-06
0.000148,8.525301197381827e-11,-7.413881791612873e-06
0.0001496,6.663437915315391e-11,-1.345337461093159e-05
0.0001512,4.019217226739122e-11,-1.6546955829531264e-05
0.0001532,1.0166379156715893e-11,-1.7746705154800564e-05
0.0001548,-2.0842339062454132e-11,-1.7722207182534015e-05
0.0001564,-5.068602979952952e-11,-1.630446061271938e-05
0.0001584,-7.616083361737589e-11,-1.2471513174917241e-05
0.00016,-9.198500597577058e-11,-5.139045661480323e-06
0.0001616,-9.274075872863316e-11,4.305740815096667e-06
0.0001636,-7.811471367291959e-11,1.1949385610532448e-05
0.0001652,-5.327629121154685e-11,1.6073907185260334e-05
0.0001668,-2.367272750293773e-11,1.765963529771252e-05
0.0001688,7.323484243160965e-12,1.7791775825969433e-05
0.0001704,3.7530847266225556e-11,1.6720733353062087e-05
0.000172,6.445022171982919e-11,1.3847354763579668e-05
0.000174,8.401138255444103e-11,8.103990002972635e-06
0.0001756,9.098696470275925e-11,-3.6799835626178885e-07
0.0001772,8.282119406411931e-11,-8.693736887136542e-06
0.0001792,6.246487582657444e-11,-1.4175356873900947e-05
0.0001808,3.515170734145773e-11,-1.686226025150916e-05
0.0001828,4.8004103519726714e-12,-1.7823687123751244e-05
0.0001844,-2.6170227719553665e-11,-1.759450567984584e-05
0.000186,-5.5538112201144965e-11,-1.5851993587158114e-05
0.000188,-7.977334716705853e-11,-1.146035580606624e-05
0.0001896,-9.329761535786112e-11,-3.552971051542858e-06
0.0001912,-9.120564252328617e-11,5.859938806941484e-06
0.0001932,-7.436269755506665e-11,1.2907603719582298e-05
0.0001948,-4.83625739521979e-11,1.649178638462409e-05
0.0001964,-1.832810389171848e-11,1.7768297044537344e-05
0.0001984,1.2677405748396149e-11,1.769864852950238e-05
0.0002,4.252485728337834e-11,1.6380060161020126e-05
0.0002016,6.851444251833562e-11,1.3082917476117028e-05
0.0002036,8.625888799290788e-11,6.782338945679176e-06
0.0002052,9.064017633206034e-11,-1.9285441541857896e-06
0.0002068,8.001737767552314e-11,-9.87917860363722e-06
0.0002088,5.809070752410624e-11,-1.4811327403010362e-05
0.0002104,3.002382212443402e-11,-1.7127379104306223e-05
0.000212,-5.836788841214901e-13,-1.7866948065420398e-05
0.000214,-3.145316373629964e-11,-1.7423498769193873e-05
0.0002156,-6.024192550171226e-11,-1.532012054534771e-05
0.0002172,-8.306365809399442e-11,-1.0335203326112156e-05
0.0002192,-9.412331764373252e-11,-1.9145680529400575e-06
0.0002208,-8.92135095825954e-11,7.332928814671321e-06
0.0002228,-7.033830915139958e-11,1.3755962630372061e-05
0.0002244,-4.3333258927517815e-11,1.6841536158374768e-05
0.000226,-1.2956545514585893e-11,1.7838677270578908e-05
0.000228,1.7997924591139425e-11,1.7570019723884136e-05
0.0002296,4.740746657973017e-11,1.5981167129133465e-05
0.0002311999999999,7.233397684705368e-11,1.222430210272711e-05
0.0002332,8.809513836936685e-11,5.3793125667867364e-06
0.0002348,8.982607309632758e-11,-3.462810135029635e-06
0.0002364,7.687080930236647e-11,-1.0965691597544742e-05
0.0002384,5.3536858858118246e-11,-1.5367732118193052e-05
0.00024,2.482293696417229e-11,-1.7346958250171378e-05
0.0002416,-5.975773663487702e-12,-1.7876737560985614e-05
0.0002436,-3.66774321729815e-11,-1.720472679290873e-05
0.0002452,-6.477231354885956e-11,-1.470086284618327e-05
0.0002468,-8.599743010490372e-11,-9.096980294812832e-06
0.0002488,-9.444980485609148e-11,-2.472810502625527e-07
0.0002504,-8.679118193474829e-11,8.710017699095488e-06
0.000252,-6.607389921085222e-11,1.4499984428661177e-05
0.000254,-3.8207822433180644e-11,1.7130180987710896e-05
0.0002556,-7.569219284820098e-12,1.7873165280567298e-05
0.0002572,2.3274023700015006e-11,1.7403721421025375e-05
0.0002592,5.216019624030136e-11,1.5517901991840523e-05
0.0002608,7.587977672054566e-11,1.1267554508326384e-05
0.0002628,8.949750368967123e-11,3.908209880455505e-06
0.0002644,8.855561855508582e-11,-4.950992906089309e-06
0.000266,7.341160953996431e-11,-1.1951924892459494e-05
0.000268,4.882632475590571e-11,-1.5851258149229875e-05
0.0002696,1.9562179856717377e-11,-1.7524916012045136e-05
0.0002712,-1.1365715628610501e-11,-1.7852518539568442e-05
0.0002732,-4.182784591341317e-11,-1.6932894273784076e-05
0.0002748,-6.910172590924952e-11,-1.3986396255242292e-05
0.0002764,-8.854116221125668e-11,-7.750396208462005e-06
0.0002784,-9.42721280828404e-11,1.4237721799947803e-06
0.00028,-8.396924962559707e-11,9.980936546501852e-06
0.0002816,-6.159992699290867e-11,1.5146580529898527e-05
0.0002836,-3.300372499808296e-11,1.7364044468276627e-05
0.0002852,-2.1766951973625434e-12,1.787333399203013e-05
0.0002868,2.8493915501165273e-11,1.7196815941148715e-05
0.0002888,5.6762649098506675e-11,1.4983731260110145e-05
