s,x,px
0.0,8.5e-11,-4.4e-07
1.2000000000000002e-06,8.056086237845865e-11,-5.905110236011393e-06
2.8000000000000003e-06,6.934871432753294e-11,-1.0299905482540723e-05
4.000000000000001e-06,5.326132745639057e-11,-1.3278836195697861e-05
5.200000000000001e-06,3.4153628987831877e-11,-1.5038039697068458e-05
6.800000000000001e-06,1.3403535502332849e-11,-1.5913542502300605e-05
8.000000000000001e-06,-8.02465216356048e-12,-1.6124981793713284e-05
9.2e-06,-2.9335158007173106e-11,-1.5692184930449563e-05
1.08e-05,-4.9616232905589375e-11,-1.4417846537357053e-05
1.2e-05,-6.754914994280651e-11,-1.1921182218489285e-05
1.32e-05,-8.121290443210392e-11,-7.83957689991315e-06
1.48e-05,-8.832767103857727e-11,-2.29539480932774e-06
1.6e-05,-8.72967671300089e-11,3.7559824735802425e-06
1.72e-05,-7.837257243325626e-11,8.997191358921214e-06
1.88e-05,-6.345002988375497e-11,1.2672108266988177e-05
2e-05,-4.4785597993803797e-11,1.4827805622951576e-05
2.12e-05,-2.414945590202632e-11,1.5865411602854452e-05
2.28e-05,-2.7348860878271362e-12,1.612984690920889e-05
2.4e-05,1.8602132423902695e-11,1.576513878110246e-05
2.52e-05,3.9050056253196435e-11,1.4699432633053678e-05
2.68e-05,5.75624583395973e-11,1.267208859698224e-05
2.8e-05,7.263697855799437e-11,9.349015886475459e-06
2.91999999999e-05,8.234169404350097e-11,4.630964042072459e-06
3.08e-05,8.491118484111975e-11,-9.632599372310987e-07
3.2e-05,7.978860767391783e-11,-6.363723445821334e-06
3.32e-05,6.804436108841003e-11,-1.063213013843569e-05
3.48e-05,5.1608523060306414e-11,-1.3485969775853653e-05
3.6e-05,3.230027552588352e-11,-1.5150645521069534e-05
3.72e-05,1.1452273355354132e-11,-1.595879006582685e-05
3.88e-05,-9.997932691122901e-12,-1.611352047103664e-05
4e-05,-3.1256042324064503e-11,-1.5614980742162232e-05
4.12e-05,-5.1384886464695383e-11,-1.4246281524967684e-05
4.28e-05,-6.901530726680775e-11,-1.1615952997596275e-05
4.4e-05,-8.217255874465093e-11,-7.3832210926603695e-06
4.52e-05,-8.858427344791412e-11,-1.7407318712360166e-06
4.68e-05,-8.678630695712892e-11,4.28869775468637e-06
4.8e-05,-7.721723184518137e-11,9.404076967124785e-06
4.92e-05,-6.186113380782045e-11,1.2928136253725456e-05
5.08e-05,-4.295166428884946e-11,1.4963258299419907e-05
5.2e-05,-2.2201547301384377e-11,1.59181424852485e-05
5.32e-05,-7.611910454675358e-13,1.6122151766739163e-05
5.48e-05,2.0529645321793894e-11,1.5699267458124282e-05
5.6e-05,4.084916168548108e-11,1.4558544678242193e-05
5.72e-05,5.911655269991118e-11,1.2425536857651918e-05
5.88e-05,7.378260733174522e-11,8.971534428823692e-06
6e-05,8.289528716105437e-11,4.140277933314685e-06
6.12e-05,8.475626745116907e-11,-1.484773949541913e-06
6.28e-05,7.895994636053882e-11,-6.8122564999770566e-06
6.4e-05,6.670062271399672e-11,-1.0952061364386396e-05
6.52e-05,4.9931895356332235e-11,-1.3683031045213435e-05
6.68e-05,3.043423323190575e-11,-1.5256139242353983e-05
6.8e-05,9.496038277006919e-12,-1.5998676321116798e-05
6.92e-05,-1.1969692092994926e-11,-1.609670819261558e-05
7.08e-05,-3.316771705351791e-11,-1.55305815518477e-05
7.2e-05,-5.3132948799900975e-11,-1.4064082433619822e-05
7.32e-05,-7.044406975347879e-11,-1.1296842310098201e-05
7.48e-05,-8.307482949738755e-11,-6.914302688924034e-06
7.6e-05,-8.877018430258719e-11,-1.1825666979079352e-06
7.72e-05,-8.620918067390426e-11,4.81317594241162e-06
7.88e-05,-7.601303182690142e-11,9.796942594378814e-06
8e-05,-6.02427310848186e-11,1.317142601168679e-05
8.12e-05,-4.110263337819819e-11,1.5089690852793578e-05
8.28e-05,-2.0248039570675288e-11,1.596469760682092e-05
8.4e-05,1.2112325671188967e-12,1.610932518199004e-05
8.52e-05,2.2449156643615242e-11,1.5627482467253884e-05
8.68e-05,4.2631321720555215e-11,1.4409354309388666e-05
8.8e-05,6.06406402295961e-11,1.2167677254228734e-05
8.92e-05,7.488131961474295e-11,8.581948347356836e-06
9.08e-05,8.33867905709933e-11,3.6424732170273024e-06
9.2e-05,8.453556595316719e-11,-2.003607653454566e-06
9.32e-05,7.807629940208663e-11,-7.250233824939694e-06
9.48e-05,6.531907781814435e-11,-1.1259779089073013e-05
9.6e-05,4.8232653460095296e-11,-1.3870305931929774e-05
9.72e-05,2.8556322877301818e-11,-1.5354746403235994e-05
9.88e-05,7.535441590997628e-12,-1.6033277680137202e-05
0.0001,-1.3939312124986654e-11,-1.6074453500809905e-05
0.0001012,-3.5069328466588655e-11,-1.5438727349805406e-05
0.0001028,-5.485911252050782e-11,-1.3870895244591363e-05
0.000104,-7.183364535978234e-11,-1.0963700006654202e-05
0.0001052,-8.391801133410199e-11,-6.433335425888748e-06
0.0001068,-8.888497320178358e-11,-6.220109208831813e-07
0.000108,-8.556662926417347e-11,5.328547500597179e-06
0.0001092,-7.476184665241563e-11,1.0175667387983609e-05
0.0001108,-5.859638301439099e-11,1.340228926799053e-05
0.000112,-3.923955331415544e-11,1.520742762614532e-05
0.0001132,-1.8289634349706257e-11,1.6005250936980837e-05
0.0001148,3.181797797388013e-12,1.6091369938250943e-05
0.000116,2.4359972126569636e-11,1.5549625277978577e-05
0.0001172,4.43955292263619e-11,1.425158441511577e-05
0.0001188,6.213329219195755e-11,1.1898285028175722e-05
0.00012,7.593151256038361e-11,8.180436936097153e-06
0.0001212,8.381525074908327e-11,3.1383245349636088e-06
0.0001228,8.424953066105927e-11,-2.5188452508897403e-06
0.000124,7.713914056472188e-11,-7.67723795857522e-06
0.0001252,6.390128318340846e-11,-1.155539825928994e-05
0.0001268,4.6511966475346125e-11,-1.4048082666132301e-05
0.000128,2.666733730087042e-11,-1.5446680719398863e-05
0.0001292,5.57108595522258e-12,-1.6062655580661663e-05
0.0001308,-1.5906162786943744e-11,-1.604664912619817e-05
0.000132,-3.695998959157561e-11,-1.5339144191871716e-05
0.0001332,-5.656202154705196e-11,-1.3666367740880506e-05
0.0001348,-7.318221357532052e-11,-1.0616418921790405e-05
0.000136,-8.470046413703481e-11,-5.940905393659636e-06
0.0001372,-8.892837304618465e-11,-6.019402718141403e-08
0.0001388,-8.486000627554515e-11,5.834005040962333e-06
0.00014,-7.346554917646641e-11,1.0540191024552348e-05
0.0001412,-5.69236030291479e-11,1.3621052738515158e-05
0.0001428,-3.7363431002591645e-11,1.5316782546985044e-05
0.000144,-1.6327013017333875e-11,1.6039960672918196e-05
0.0001452,5.149917035522051e-12,1.606827343849668e-05
0.0001468,2.6261377003831056e-11,1.546552364611843e-05
0.000148,4.6140740065980923e-11,1.4084952599268395e-05
0.0001492,6.359304533915562e-11,1.161715606230511e-05
0.0001508,7.693160102636543e-11,7.767233824620826e-06
0.000152,8.417982367440685e-11,2.6286482593173794e-06
0.0001532,8.389874019814806e-11,-3.0295956631154635e-06
0.0001548,7.614998760016696e-11,-8.092909536763564e-06
0.000156,6.244876991497257e-11,-1.1839065376638927e-05
0.0001572,4.477096385649701e-11,-1.4216649693644496e-05
0.0001588,2.476804309234931e-11,-1.5532143511273662e-05
0.00016,3.603567231417127e-12,-1.6086856373246474e-05
0.0001612,-1.786960033963735e-11,-1.6013171954381897e-05
0.0001628,-3.8838778256387847e-11,-1.5231544810567617e-05
0.000164,-5.824027074801909e-11,-1.3450152228295882e-05
0.0001652,-7.44879306768546e-11,-1.0254939298371087e-05
0.0001668,-8.542062439049855e-11,-5.437670011917668e-06
0.000168,-8.890028258014712e-11,5.017450443630185e-07
0.0001692,-8.40907669094002e-11,6.328807152651086e-06
0.0001708,-7.212600322664243e-11,1.089050990556415e-05
0.000172,-5.5225855868222456e-11,1.3828054598024976e-05
0.0001732,-3.5475233950852183e-11,1.5418058051744466e-05
0.0001748,-1.4360838715633544e-11,1.606896918036418e-05
0.000176,7.115000109507162e-12,1.604000778667113e-05
0.0001772,2.815263419581474e-11,1.5374991949965038e-05
0.0001788,4.786587208363033e-11,1.3909172699494101e-05
0.00018,6.501840412841898e-11,1.1324110192377006e-05
0.0001812,7.788002533796542e-11,7.342628694387834e-06
0.0001828,8.44797815946493e-11,2.1142977187632896e-06
0.000184,8.348389660715978e-11,-3.534998314971261e-06
0.0001852,7.511039368011042e-11,-8.496946693409776e-06
0.0001868,6.096304014096317e-11,-1.2110955035027813e-05
0.000188,4.3010736020263444e-11,-1.4376293769646502e-05
0.0001892,2.2859182345409562e-11,-1.5611323216194277e-05
0.0001908,1.6334763898129359e-12,-1.610591121945179e-05
0.000192,-1.9828965282008645e-11,-1.597388301469539e-05
0.0001932,-4.0704735153963055e-11,-1.5115629354960567e-05
0.0001948,-5.989240587806677e-11,-1.3221908513632503e-05
0.000196,-7.574893568727343e-11,-9.879253109038574e-06
0.0001972,-8.607701657292341e-11,-4.92435614626041e-06
0.0001988,-8.880076735809917e-11,1.0626664380422881e-06
0.0002,-8.326045679137782e-11,6.812281353377922e-06
0.0002012,-7.074505674786749e-11,1.122667306710281e-05
0.0002028,-5.3504557188849324e-11,1.40236411934923e-05
0.000204,-3.357589212346949e-11,1.5511544170031977e-05
0.0002052,-1.239175838862835e-11,1.609240296982401e-05
0.0002068,9.07645236642724e-12,1.600652987728719e-05
0.000208,3.003298250892972e-11,1.5277831590025827e-05
0.0002092,4.956980424546826e-11,1.3723956477767368e-05
0.0002108,6.640784340147207e-11,1.1018994609330136e-05
0.000212,7.877525944633339e-11,6.906968524642793e-06
0.0002132,8.47145190077417e-11,1.5961579320711484e-06
0.0002148,8.300581955016879e-11,-4.0342284993522535e-06
0.000216,7.402193915947474e-11,-8.88910392270219e-06
0.0002172,5.944556422791889e-11,-1.2371266503525173e-05
0.0002188,4.1232335165954655e-11,-1.4527298230502256e-05
0.00022,2.0941474453585722e-11,-1.5684394973942808e-05
0.0002212,-3.385985720742486e-13,-1.6119836000235556e-05
0.0002228,-2.178358031244001e-11,-1.5928627497135708e-05
0.000224,-4.255686196835208e-11,-1.4991086273895213e-05
0.0002252,-6.151692388026727e-11,-1.2981307137692454e-05
