s,x,px
0.0,-9.1e-11,0.0
2.4000000000000003e-06,-8.275406696074375e-11,6.997079757871034e-06
4.4e-06,-5.928908291790708e-11,1.334895020853124e-05
6.800000000000001e-06,-2.6362434946926686e-11,1.5789019402364725e-05
8.8e-06,9.258400077730582e-12,1.5981596684910274e-05
1.12e-05,4.336101449819803e-11,1.435797353208004e-05
1.32e-05,7.095963492364877e-11,9.871412953764345e-06
1.56e-05,8.465040035499956e-11,1.9150823332575305e-06
1.76e-05,8.001346990874391e-11,-5.892326117020454e-06
2e-05,5.898820274465001e-11,-1.2369969158416202e-05
2.24e-05,2.771244110990657e-11,-1.5301177278843316e-05
2.44e-05,-7.410486039305619e-12,-1.602176648145807e-05
2.68e-05,-4.220104908007118e-11,-1.4940012453541793e-05
2.88e-05,-7.165800931690457e-11,-1.0924479943210465e-05
3.12e-05,-8.821780398813374e-11,-3.3103487451253172e-06
3.32e-05,-8.711311813850241e-11,4.243112630276987e-06
3.56e-05,-6.849932148993596e-11,1.1781098905230093e-05
3.76e-05,-3.772093239516534e-11,1.5311016587698713e-05
4e-05,-2.4418077151710877e-12,1.6113228801716905e-05
4.24e-05,3.261754997450649e-11,1.5137509010227205e-05
4.44e-05,6.308360630179649e-11,1.1759518286141778e-05
4.68e-05,8.206911017567844e-11,4.6749679605601445e-06
4.88e-05,8.400594051338676e-11,-3.015315490437721e-06
5.12e-05,6.805053217642658e-11,-1.0743571762134317e-05
5.32e-05,3.905965598037116e-11,-1.476856745415132e-05
5.56e-05,4.3797640451767606e-12,-1.611317265331466e-05
5.76e-05,-3.1272061862533976e-11,-1.5671540409640028e-05
6e-05,-6.349589624885668e-11,-1.278359378676247e-05
6.24e-05,-8.499488322986767e-11,-5.78971899334864e-06
6.44e-05,-8.999839846894946e-11,1.5586620257998225e-06
6.68e-05,-7.804842988641597e-11,8.670685565237497e-06
6.88e-05,-5.215341496527313e-11,1.391852817138933e-05
7.12e-05,-1.8741383717418587e-11,1.5732152012833407e-05
7.32e-05,1.6339481649666554e-11,1.5565809154577845e-05
7.56e-05,4.907678954352109e-11,1.3511097178518599e-05
7.76e-05,7.411143062288026e-11,8.394557127436275e-06
8e-05,8.429496467509941e-11,3.629849685054189e-07
8.24e-05,7.580087604145845e-11,-7.663222613643764e-06
8.44e-05,5.197871440683948e-11,-1.3141302234484952e-05
8.68e-05,1.977478653287884e-11,-1.5433400903684642e-05
8.88e-05,-1.5198114584666773e-11,-1.5767802714080336e-05
9.12e-05,-4.8938409122690744e-11,-1.4205447760680096e-05
9.32e-05,-7.592864120089743e-11,-9.394230244350705e-06
9.56e-05,-8.925826973998938e-11,-2.0399162743150405e-06
9.76e-05,-8.551829296993348e-11,5.20165488413814e-06
0.0001,-6.513040566650396e-11,1.2391112469682084e-05
0.0001024,-3.3530219311225946e-11,1.54850839005638e-05
0.0001044,1.8544688498241732e-12,1.6052736576181855e-05
0.0001068,3.654641336206009e-11,1.4852931941501327e-05
0.0001088,6.599790670221887e-11,1.1100126797389525e-05
0.0001112,8.306006418441713e-11,3.6369264453595206e-06
0.0001132,8.252847494527044e-11,-4.092599352701947e-06
0.0001155999999999,6.464052324939247e-11,-1.1374173203303081e-05
0.0001176,3.479200718453263e-11,-1.495173255367245e-05
0.00012,-1.0583543391377186e-16,-1.6051501371731325e-05
0.0001224,-3.528092405791651e-11,-1.5386108337031557e-05
0.0001244,-6.648716150640166e-11,-1.2118878796576284e-05
0.0001268,-8.608098781611946e-11,-4.772056773403654e-06
0.0001288,-8.877119722153353e-11,2.4987480991001307e-06
0.0001312,-7.42114590933062e-11,1.0003439083822123e-05
0.0001332,-4.625872813022951e-11,1.4481034497999224e-05
0.0001356,-1.214779487379616e-11,1.58450388714579e-05
0.0001376,2.2835444923223338e-11,1.5362533772402583e-05
0.00014,5.465146393004755e-11,1.283937729800666e-05
0.0001424,7.741232677294977e-11,6.999565967353924e-06
0.0001444,8.442442852643469e-11,-9.76919844958862e-07
0.0001468,7.283993003946872e-11,-8.989668936068215e-06
0.0001488,4.6782366678648515e-11,-1.3842869127520672e-05
0.0001512,1.3523457593922738e-11,-1.5718408934633288e-05
0.0001532,-2.1744051462205746e-11,-1.5744117790141915e-05
0.0001556,-5.495445655652833e-11,-1.369777072777255e-05
0.0001576,-7.99247053444502e-11,-8.035965903231987e-06
0.00016,-9.063871584326416e-11,-1.1084600107390482e-06
0.0001624,-8.448669208527405e-11,6.313782283273243e-06
0.0001644,-6.202030421016787e-11,1.3116888610399864e-05
0.0001668,-2.926820876792581e-11,1.5829306293703336e-05
0.0001688,6.608161894168184e-12,1.6162151276344657e-05
0.0001712,4.12638640247232e-11,1.4684920076141018e-05
0.0001732,6.981594800989847e-11,1.0408927507090667e-05
0.0001756,8.480469346801473e-11,2.5004860973907396e-06
0.0001776,8.17058224395674e-11,-5.1550010002649434e-06
0.00018,6.181420210484425e-11,-1.2079611057914352e-05
0.0001824,3.082378992948812e-11,-1.5301189923823553e-05
0.0001844,-4.482690880274534e-12,-1.6176552863302938e-05
0.0001868,-3.97827978917037e-11,-1.525506300102311e-05
0.0001888,-7.020299179923014e-11,-1.1489744932643932e-05
0.0001912,-8.806446546366564e-11,-3.872132348218239e-06
0.0001932,-8.771916090614935e-11,4.163888243842424e-06
0.0001956,-6.921864615189642e-11,1.1754856746297597e-05
0.0001976,-3.838780897956501e-11,1.5371561193692115e-05
0.0002,-2.931387289783098e-12,1.6207442356192003e-05
0.0002024,3.235966118329396e-11,1.5251119267384038e-05
0.0002044,6.309411937060906e-11,1.1884417509963048e-05
0.0002068,8.23355493139418e-11,4.768789798040056e-06
0.0002088,8.457538195888419e-11,-2.8508225168269284e-06
0.0002112,6.886750995863483e-11,-1.0685270102207633e-05
0.0002132,3.9876843772717544e-11,-1.4813367984326643e-05
0.0002156,5.041887715263889e-12,-1.6202130510026463e-05
0.0002176,-3.083907328551015e-11,-1.5788593890078837e-05
0.00022,-6.335525066034892e-11,-1.2928657203893244e-05
0.0002224,-8.518152760299711e-11,-5.926721184229996e-06
0.0002244,-9.021238822141317e-11,1.6728282164129957e-06
0.0002268,-7.800815288626628e-11,8.77308474015872e-06
0.0002288,-5.1907754513431976e-11,1.3998149674861539e-05
0.0002311999999999,-1.8346850932982936e-11,1.578769602470504e-05
0.0002332,1.6834461051555184e-11,1.5599941312903097e-05
0.0002356,4.9611002345035626e-11,1.3507278215044438e-05
0.0002376,7.455925371596442e-11,8.313933417940197e-06
0.00024,8.455263336575304e-11,2.779320009319111e-07
0.0002424,7.586498328282547e-11,-7.743703843864785e-06
0.0002444,5.1862056934225836e-11,-1.3219054792926193e-05
0.0002468,1.9501267420595452e-11,-1.5496624868481118e-05
0.0002488,-1.5595136831760156e-11,-1.5814885664838937e-05
0.0002512,-4.9410049946756035e-11,-1.4220787856247492e-05
0.0002532,-7.63621870491948e-11,-9.33647831257222e-06
0.0002556,-8.963737478542086e-11,-2.045891289582643e-06
0.0002576,-8.561023147532314e-11,5.449222398134694e-06
0.00026,-6.468409887123982e-11,1.2611245120679425e-05
0.0002624,-3.2673559140431365e-11,1.5636568858130083e-05
0.0002644,2.9878629883054213e-12,1.615167041648198e-05
0.0002668,3.783125286161007e-11,1.4882705198038254e-05
0.0002688,6.720442186639339e-11,1.0982181036004463e-05
0.0002712,8.38036453282685e-11,3.339664491617509e-06
0.0002732,8.266319324143108e-11,-4.316596304743867e-06
0.0002756,6.428059678218437e-11,-1.1579720260000068e-05
0.0002776,3.4041699953529334e-11,-1.5098336350435392e-05
0.00028,-1.0217745403318413e-12,-1.6150393844690533e-05
0.0002824,-3.646144955049159e-11,-1.5423527711771126e-05
0.0002844,-6.761957725320035e-11,-1.2020437400791807e-05
0.0002868,-8.684903223241902e-11,-4.541705618801941e-06
0.0002888,-8.857329063138236e-11,3.085637139012289e-06
0.0002912,-7.256125847229506e-11,1.0672898369100162e-05
0.0002932,-4.34850871005327e-11,1.4837501016930018e-05
0.0002956,-8.820199405605131e-12,1.6003437155748998e-05
0.0002976,2.633621824718817e-11,1.5352618750825693e-05
0.0003,5.784230712165456e-11,1.2537427195341712e-05
0.0003024,7.942293557096377e-11,6.2243061127567875e-06
0.0003044,8.479311541508573e-11,-1.616922547292463e-06
0.0003068,7.174590663799117e-11,-9.611286090727226e-06
0.0003088,4.4566007351351e-11,-1.4233641170875725e-05
0.0003112,1.0639458795939001e-11,-1.5940260485495824e-05
