s,x,px
0.0,0.0,-1.2e-05
3.6000000000000007e-06,-4.231904566491958e-11,-1.0300410301206777e-05
7.200000000000001e-06,-7.156625183501424e-11,-3.3747449295660457e-06
1.08e-05,-6.576644615147741e-11,5.868886766574173e-06
1.44e-05,-3.0789795747762894e-11,1.1228735659597569e-05
1.8e-05,1.2249720244284138e-11,1.172913741354132e-05
2.2e-05,5.0703113505244416e-11,8.156232253597591e-06
2.56e-05,6.89184309477252e-11,2.385163960046103e-07
2.91999999999e-05,5.236030229327223e-11,-7.82937822439727e-06
3.28e-05,1.4520670340737961e-11,-1.1646003130249828e-05
3.64e-05,-2.8554998021820715e-11,-1.1358802042808094e-05
4e-05,-6.439918467168224e-11,-6.2983934890474145e-06
4.36e-05,-7.231562516308829e-11,2.885151014074906e-06
4.72e-05,-4.435343522894978e-11,1.0079646337171963e-05
5.08e-05,-2.283219940413426e-12,1.2015702966088798e-05
5.44e-05,3.91305036919194e-11,9.895360073724246e-06
5.8e-05,6.646878219597973e-11,3.2114167880028924e-06
6.2e-05,6.14431160905227e-11,-5.463988762124999e-06
6.56e-05,2.8505518176476322e-11,-1.0883169230273233e-05
6.92e-05,-1.4172088267459185e-11,-1.1909566253213063e-05
7.28e-05,-5.424099315651168e-11,-8.656026999619422e-06
7.64e-05,-7.431332439597235e-11,-2.820906245826133e-07
8e-05,-5.620093145885391e-11,8.287993901665485e-06
8.36e-05,-1.6729146540051108e-11,1.184557465440608e-05
8.72e-05,2.6100972451553157e-11,1.1049875189959194e-05
9.08e-05,6.004431465862046e-11,5.916413451096959e-06
9.44e-05,6.720763933371261e-11,-2.698155685275605e-06
9.8e-05,4.129779062550632e-11,-9.631296384652096e-06
0.000102,2.903260999941619e-13,-1.1997185552522515e-05
0.0001056,-4.205749110173026e-11,-1.0327323565791459e-05
0.0001092,-7.146291648729565e-11,-3.4365944765751906e-06
0.0001128,-6.593461624271466e-11,5.813326629262867e-06
0.0001164,-3.1072486845839664e-11,1.1211304677418728e-05
0.00012,1.196044137933169e-11,1.1738996666856855e-05
0.0001236,5.048892354304979e-11,8.196779496395504e-06
0.0001272,6.891087039344537e-11,2.9910386545225457e-07
0.0001308,5.256706819300363e-11,-7.786890712813517e-06
0.0001344,1.4808308896486752e-11,-1.1634742480491164e-05
0.000138,-2.8269994219628278e-11,-1.1374434209224392e-05
0.000142,-6.422015689218035e-11,-6.351932079871294e-06
0.0001456,-7.240260229774692e-11,2.822638921936799e-06
0.0001492,-4.460873540317661e-11,1.005045300585134e-05
0.0001528,-2.5730295099071984e-12,1.2016873787578252e-05
0.0001564,3.8883338271854595e-11,9.923930518180385e-06
0.00016,6.637747730379448e-11,3.26874935581001e-06
0.0001636,6.159429179144719e-11,-5.41217836682228e-06
0.0001672,2.877418688626222e-11,-1.0863433182668154e-05
0.0001708,-1.3883788421784132e-11,-1.1915873481165716e-05
0.0001744,-5.4016146454863403e-11,-8.696135989128776e-06
