s,x,px
0.0,9.1e-11,0.0
2.8000000000000003e-06,7.249099512961205e-11,-1.2063695010820142e-05
5.600000000000001e-06,2.983274706815431e-11,-1.703164714853695e-05
8.400000000000001e-06,-2.0069701405224444e-11,-1.764525120165995e-05
1.16e-05,-6.657474582861917e-11,-1.4320795687007707e-05
1.44e-05,-9.344404891593458e-11,-3.4489705406589745e-06
1.72e-05,-8.25809826775295e-11,1.0487878984168064e-05
2e-05,-4.229786963303747e-11,1.680776959158168e-05
2.28e-05,7.432286764656067e-12,1.7703398465893937e-05
2.56e-05,5.492201122300648e-11,1.5087349787688309e-05
2.84e-05,8.69469732199178e-11,6.261456104256377e-06
3.16e-05,8.51339226133607e-11,-7.4278291425269675e-06
3.44e-05,5.083901128807547e-11,-1.5537113021753686e-05
3.72e-05,2.7008748809083205e-12,-1.77593321942842e-05
4e-05,-4.673714512221533e-11,-1.651407972735898e-05
4.28e-05,-8.520324501486414e-11,-9.455432617054766e-06
4.56e-05,-9.236780747463291e-11,4.824928022611819e-06
4.84e-05,-6.268316745906997e-11,1.4898628450336716e-05
5.16e-05,-1.5333379619390173e-11,1.7722195822679392e-05
5.44e-05,3.4367529162758444e-11,1.67985594334052e-05
5.72e-05,7.560656570074918e-11,1.1234567273460063e-05
6e-05,9.082060872155283e-11,-1.3591819126044826e-06
6.28e-05,6.91616965310244e-11,-1.282139784091425e-05
6.56e-05,2.5237399363870986e-11,-1.723011261371332e-05
6.84e-05,-2.4785960640165274e-11,-1.753806856051353e-05
7.16e-05,-7.030448423924481e-11,-1.3670834359933387e-05
7.44e-05,-9.415694345443596e-11,-2.029206578066737e-06
7.72e-05,-7.968517788852845e-11,1.1438468365190613e-05
8e-05,-3.777735104014257e-11,1.705544193621115e-05
8.28e-05,1.2150828898975435e-11,1.7619626374292493e-05
8.56e-05,5.887900378293685e-11,1.4580109971469107e-05
8.84e-05,8.844070266264553e-11,5.03491800035285e-06
9.16e-05,8.301618490718486e-11,-8.528318012016702e-06
9.44e-05,4.664175452182998e-11,-1.5933713583996168e-05
9.72e-05,-2.0394537775554193e-12,-1.7787846917912155e-05
0.0001,-5.108501092758028e-11,-1.6169970176986657e-05
0.0001028,-8.753354535940528e-11,-8.34215088173566e-06
0.0001056,-9.094087150244022e-11,6.143406909324435e-06
0.0001084,-5.86503915508351e-11,1.5408532404401262e-05
0.0001116,-1.0587325913131295e-11,1.7770478850104484e-05
0.0001144,3.882915605748859e-11,1.652784345692984e-05
0.0001172,7.84869739711384e-11,1.0333143398202422e-05
0.00012,9.028449232033994e-11,-2.7024298584788195e-06
0.0001228,6.564019369968855e-11,-1.3509322656215287e-05
0.0001256,2.0594310322850057e-11,-1.7396326649096227e-05
0.0001284,-2.946961376560781e-11,-1.7398402682918662e-05
0.0001316,-7.384894315573081e-11,-1.2945091782591486e-05
0.0001344,-9.44969841126893e-11,-5.824854871761078e-07
0.0001372,-7.653659548994036e-11,1.2307411750323754e-05
0.00014,-3.31868787474006e-11,1.7261242773606136e-05
0.0001428,1.6850579732968512e-11,1.7507366879553007e-05
0.0001456,6.269604149788015e-11,1.4011386258658764e-05
0.0001484,8.960198338092706e-11,3.756385268036861e-06
0.0001516,8.060983802489592e-11,-9.559263277994625e-06
0.0001544,4.2340713582676865e-11,-1.628156783356431e-05
0.0001572,-6.7855816277288e-12,-1.7789133840633487e-05
0.00016,-5.533136525588505e-11,-1.5770863677510708e-05
0.0001628,-8.955522505793576e-11,-7.150650519896437e-06
0.0001656,-8.917759418523707e-11,7.3942244804172155e-06
0.0001684,-5.449347997503103e-11,1.5855037091763658e-05
0.0001716,-5.839142204995291e-12,1.77910501270549e-05
0.0001744,4.32059158758888e-11,1.6215904304093274e-05
0.0001772,8.111175034275837e-11,9.359413344325623e-06
0.00018,8.939758425197216e-11,-4.014928524520802e-06
0.0001828,6.194704573748637e-11,-1.412984425765328e-05
0.0001856,1.5915557622807027e-11,-1.7532059326586186e-05
0.0001884,-3.41069746297729e-11,-1.7223370528348374e-05
0.0001916,-7.718335679291946e-11,-1.2140658762268187e-05
0.0001944,-9.44592635157963e-11,8.721467625049321e-07
