s,x,px
0.0,-3.6e-11,-5.2e-06
8.000000000000001e-07,-4.0380473018630494e-11,-4.413713288567327e-06
2.0000000000000003e-06,-4.3984183714696525e-11,-3.4932831907825795e-06
2.8000000000000003e-06,-4.669663253649801e-11,-2.4568389105454492e-06
3.6000000000000007e-06,-4.8424587320286166e-11,-1.3330086429051398e-06
4.4e-06,-4.910520512235219e-11,-1.5961259192946134e-07
5.600000000000001e-06,-4.871295406283508e-11,1.0198239361411032e-06
6.4000000000000006e-06,-4.7262603491021226e-11,2.1610560444842925e-06
7.200000000000001e-06,-4.480748173935634e-11,3.2243010770013076e-06
8.000000000000001e-06,-4.14334717121152e-11,4.178229171666109e-06
9.2e-06,-3.725028388425643e-11,5.001878798521055e-06
1e-05,-3.2381996909556264e-11,5.684400093109642e-06
1.08e-05,-2.6958625442811823e-11,6.223179297332331e-06
1.2e-05,-2.110981664517046e-11,6.621170798788636e-06
1.28e-05,-1.4961040973118006e-11,6.884182871586963e-06
1.36e-05,-8.63207604928774e-12,7.018604549215667e-06
1.44e-05,-2.237263831575422e-12,7.029796505778792e-06
1.56e-05,4.113091976268198e-12,6.9211893839810234e-06
1.64e-05,1.0310816925173821e-11,6.694050797519997e-06
1.72e-05,1.6248027864252127e-11,6.3478659004547764e-06
1.8e-05,2.181590105055304e-11,5.881281897374945e-06
1.92e-05,2.6904532927373712e-11,5.293553591548823e-06
2e-05,3.14042996000976e-11,4.586366213390097e-06
2.08e-05,3.520895953824964e-11,3.7657957861488124e-06
2.2e-05,3.8220460658762755e-11,2.844023187840816e-06
2.28e-05,4.035501063172162e-11,1.84031527048588e-06
2.36e-05,4.154952832392994e-11,7.808198903266877e-07
2.44e-05,4.176727383870033e-11,-3.030419541920235e-07
2.56e-05,4.100143403547586e-11,-1.377396499433711e-06
2.64e-05,3.9275812228166784e-11,-2.4093378213479275e-06
2.72e-05,3.6642452345241014e-11,-3.370108971456011e-06
2.8e-05,3.317677419492426e-11,-4.237296005919726e-06
2.91999999999e-05,2.8971326718360448e-11,-4.995647351914787e-06
3e-05,2.4129416632674614e-11,-5.636569830583435e-06
3.08e-05,1.8759662206073755e-11,-6.156676145341821e-06
3.2e-05,1.2972111286154722e-11,-6.555877910302193e-06
3.28e-05,6.876128201293802e-12,-6.8354640324760274e-06
3.36e-05,5.799138736610938e-13,-6.996467534983983e-06
3.44e-05,-5.808688495163118e-12,-7.038489666753797e-06
3.56e-05,-1.218055985206812e-11,-6.959064139321749e-06
3.64e-05,-1.842335880798466e-11,-6.75361260505363e-06
3.72e-05,-2.441982313227798e-11,-6.416044161656862e-06
3.8e-05,-3.004692937105802e-11,-5.940050430692795e-06
3.92e-05,-3.517655102395778e-11,-5.321099803479204e-06
4e-05,-3.967820545791239e-11,-4.558999917624216e-06
4.08e-05,-4.3424261480148723e-11,-3.6606646060208917e-06
4.2e-05,-4.6297521592323365e-11,-2.6424431468275113e-06
4.28e-05,-4.820041137688312e-11,-1.5311860731925446e-06
4.36e-05,-4.906427571412514e-11,-3.633229629768039e-07
4.44e-05,-4.8856819325192234e-11,8.182753694722808e-07
4.56e-05,-4.758586392290626e-11,1.9691052117232826e-06
4.64e-05,-4.5298423158873325e-11,3.0482827824153427e-06
4.72e-05,-4.2075345746262153e-11,4.02282289022886e-06
4.8e-05,-3.802291858904456e-11,4.869940951074644e-06
4.92e-05,-3.326339427787936e-11,5.5771447993466964e-06
5e-05,-2.7926282406950272e-11,6.140581339147223e-06
5.08e-05,-2.214163425869728e-11,6.562446220929183e-06
5.2e-05,-1.6035805827448844e-11,6.848234761918814e-06
5.28e-05,-9.729578104692691e-12,7.004370438213998e-06
5.36e-05,-3.3381528907685867e-12,7.036474677224244e-06
5.44e-05,3.0276003221249883e-12,6.948344927501921e-06
5.56e-05,9.259280495001637e-12,6.741610528762307e-06
5.64e-05,1.5249065480933544e-11,6.416011293349331e-06
5.72e-05,2.0888339591276614e-11,5.970248545760781e-06
5.8e-05,2.6067334321416907e-11,5.4033507968390976e-06
5.92e-05,3.0676206473908916e-11,4.716444853390455e-06
6e-05,3.4607833898584465e-11,3.914715880535963e-06
6.08e-05,3.7762348193628976e-11,3.009196887684133e-06
6.2e-05,4.005303859452675e-11,2.0179116609276596e-06
6.28e-05,4.141281748196218e-11,9.65898730525517e-07
6.36e-05,4.1800083312011845e-11,-1.1615584602460223e-07
6.44e-05,4.1202734082784945e-11,-1.1945633501336324e-06
6.56e-05,3.9639389162682465e-11,-2.2360069611368323e-06
6.64e-05,3.715751960011113e-11,-3.210824145982884e-06
6.72e-05,3.382894339289356e-11,-4.095410526558063e-06
6.8e-05,2.9743726127881604e-11,-4.873283904348984e-06
6.92e-05,2.5003746849707915e-11,-5.53478796605168e-06
7e-05,1.9717034369140222e-11,-6.075768570168076e-06
7.08e-05,1.3993590058375218e-11,-6.495710566543652e-06
7.2e-05,7.942972035764561e-12,-6.795792941385478e-06
7.28e-05,1.673554499136053e-12,-6.977190684090424e-06
7.36e-05,-4.706857426778113e-12,-7.0398126094172165e-06
7.44e-05,-1.108950123422494e-11,-6.981568663227339e-06
7.56e-05,-1.736272577923711e-11,-6.798220080687334e-06
7.64e-05,-2.3410207957081653e-11,-6.483863953956183e-06
7.72e-05,-2.910991918762318e-11,-6.032106042420878e-06
7.8e-05,-3.433448049316437e-11,-5.437938917271363e-06
7.92e-05,-3.8953514418643673e-11,-4.700224950672895e-06
8e-05,-4.2838419037851574e-11,-3.824466277341593e-06
8.08e-05,-4.586957499754873e-11,-2.8252657201850183e-06
8.2e-05,-4.794534611037108e-11,-1.7276694605487755e-06
8.28e-05,-4.8991490271742497e-11,-5.666220996625786e-07
8.36e-05,-4.8969062723921e-11,6.158056889685701e-07
8.44e-05,-4.787890948252285e-11,1.7750107090791478e-06
8.56e-05,-4.576156718198568e-11,2.869137415305004e-06
8.64e-05,-4.269259647730334e-11,3.8636140566587205e-06
8.72e-05,-3.8774575327632014e-11,4.7338344730873015e-06
8.8e-05,-3.412766911491158e-11,5.465613120529411e-06
8.92e-05,-2.8880682194468143e-11,6.053778844646196e-06
9e-05,-2.3163944744035648e-11,6.499685774122567e-06
9.08e-05,-1.7104643799977634e-11,6.8084453645863625e-06
9.2e-05,-1.0824565137031824e-11,6.986464117763042e-06
9.28e-05,-4.439808895407296e-12,7.039594017053599e-06
9.36e-05,1.938132974989344e-12,6.971989256667462e-06
9.44e-05,8.200575532016004e-12,6.785649276633871e-06
9.56e-05,1.4239715752338305e-11,6.480593899652237e-06
9.64e-05,1.9947134311399337e-11,6.055619296664792e-06
9.72e-05,2.5213229006003828e-11,5.509580694252949e-06
9.8e-05,2.992802012330038e-11,4.843105448163355e-06
9.92e-05,3.398364011460528e-11,4.060542092646199e-06
0.0001,3.727858124122346e-11,3.1718108492045522e-06
0.0001008,3.972340884842495e-11,2.1936938672710744e-06
0.000102,4.124720575305704e-11,1.1500795691318942e-06
0.0001028,4.180363011524046e-11,7.083929897301753e-08
0.0001036,4.137532805044262e-11,-1.0106253835331005e-06
0.0001044,3.997567840178503e-11,-2.060686050379657e-06
0.0001056,3.764744317888395e-11,-3.048846988336096e-06
0.0001064,3.44586546122241e-11,-3.9503449426641245e-06
0.0001072,3.049670147479574e-11,-4.74745743772096e-06
0.000108,2.586186551411066e-11,-5.429424553246818e-06
0.0001092,2.066146162530666e-11,-5.9912689418816745e-06
0.00011,1.500537334134488e-11,-6.431990247667167e-06
0.0001108,9.003331416393164e-12,-6.752606758818643e-06
0.000112,2.763902633783722e-12,-6.954397809803119e-06
0.0001128,-3.605099489247659e-12,-7.0375579462112685e-06
0.0001136,-9.99521041803931e-12,-7.0003687844761776e-06
0.0001144,-1.6295414944177074e-11,-6.838945365754053e-06
0.0001155999999999,-2.2390296900378254e-11,-6.5476074759166835e-06
0.0001164,-2.8158831599828137e-11,-6.119930894316502e-06
0.0001172,-3.3474456211663436e-11,-5.550506715767315e-06
0.000118,-3.8207039870631344e-11,-4.83733560510474e-06
0.0001192,-4.222722505713176e-11,-3.984582972783875e-06
0.00012,-4.5413240756056e-11,-3.005146968165719e-06
0.0001208,-4.765967277048185e-11,-1.9222541973470688e-06
0.000122,-4.888693109958787e-11,-7.692811276580098e-07
0.0001228,-4.904955772157269e-11,4.126407500395996e-07
0.0001236,-4.814141991667372e-11,1.5789689295938432e-06
0.0001244,-4.619643584612205e-11,2.687013378130092e-06
0.0001256,-4.3284635916081634e-11,3.700696170689571e-06
0.0001264,-3.95046048549956e-11,4.593602064822121e-06
0.0001272,-3.4974152264288725e-11,5.349808451798721e-06
0.000128,-2.9821164980178414e-11,5.962750324833342e-06
0.0001292,-2.41761138320281e-11,6.432856822039704e-06
0.00013,-1.8166951082161496e-11,6.764781834523922e-06
0.0001308,-1.1916460372493632e-11,6.964859871239503e-06
0.000132,-5.541673671118495e-12,7.039139654391111e-06
0.0001328,8.452397807850838e-13,6.992118719182836e-06
0.0001336,7.135252752984566e-12,6.8261719183417456e-06
0.0001344,1.322053571780589e-11,6.541621611121281e-06
0.0001356,1.8992847843759812e-11,6.137397051429474e-06
0.0001364,2.4342776318111507e-11,5.6122314144322935e-06
0.0001372,2.9160278496102004e-11,4.966311186399053e-06
0.000138,3.333686801990677e-11,4.203204266876051e-06
0.0001392,3.676956895506227e-11,3.3317575651097765e-06
0.00014,3.9366416552652564e-11,2.367519678134488e-06
0.0001408,4.105284679126234e-11,1.3331955586371905e-06
0.000142,4.17779109188137e-11,2.577679404063271e-07
0.0001428,4.15190559690604e-11,-8.257487072620446e-07
0.0001436,4.028437941605115e-11,-1.883516003898693e-06
0.0001444,3.8111809879322836e-11,-2.884283448494268e-06
0.0001456,3.506541538667396e-11,-3.8021678988797356e-06
0.0001464,3.122971343821197e-11,-4.618203533597377e-06
0.0001472,2.6703212854302044e-11,-5.320490638213447e-06
0.000148,2.159238145932206e-11,-5.903173964073781e-06
0.0001492,1.600690439546977e-11,-6.3647090432649e-06
0.00015,1.0056655806417263e-11,-6.705900872006873e-06
0.0001508,3.85040828487481e-12,-6.928092999221781e-06
0.000152,-2.5039734302383553e-12,-7.031741030203046e-06
