s,x,px
0.0,-3.6e-11,5.2e-06
1.2000000000000002e-06,-3.0283883777558975e-11,5.915861183596409e-06
2.0000000000000003e-06,-2.3927199611579036e-11,6.449736013551957e-06
3.2000000000000003e-06,-1.7113690880267488e-11,6.808091023550747e-06
4.000000000000001e-06,-1.0018776633765948e-11,7.000003223818978e-06
5.200000000000001e-06,-2.808763698900214e-12,7.0337074597445785e-06
6e-06,4.357133808003156e-12,6.914584466545928e-06
7.200000000000001e-06,1.1323438481381557e-11,6.64454808624332e-06
8.400000000000001e-06,1.7935090112559223e-11,6.222708649923054e-06
9.2e-06,2.403541039954732e-11,5.647193491941306e-06
1.04e-05,2.946646330874361e-11,4.917960153814415e-06
1.12e-05,3.407267269600562e-11,4.040252458598337e-06
1.24e-05,3.770804024217274e-11,3.0280204159945277e-06
1.32e-05,4.0246426974787175e-11,1.9062849716449128e-06
1.44e-05,4.1593239573152184e-11,7.113477397493262e-07
1.52e-05,4.1695911742557846e-11,-5.11808557070489e-07
1.64e-05,4.055036540228036e-11,-1.7146107020918486e-06
1.76e-05,3.820153093240387e-11,-2.851088907869975e-06
1.84e-05,3.473776620898043e-11,-3.8832666831989775e-06
1.96e-05,3.0280850373956235e-11,-4.784220471009372e-06
2.04e-05,2.4974298644713382e-11,-5.538305511469564e-06
2.16e-05,1.897270706427957e-11,-6.139072949088093e-06
2.24e-05,1.2433968138214325e-11,-6.585945903623726e-06
2.36e-05,5.515068545453631e-12,-6.880712802554339e-06
2.48e-05,-1.6287550513914595e-12,-7.024577720219282e-06
2.56e-05,-8.842301204233558e-12,-7.01616321634153e-06
2.68e-05,-1.596721214495889e-11,-6.850649443385455e-06
2.76e-05,-2.2838533220206538e-11,-6.520169481808399e-06
2.88e-05,-2.928237548340338e-11,-6.015585218375554e-06
2.96e-05,-3.51161431869387e-11,-5.329710611697383e-06
3.08e-05,-4.015274560098391e-11,-4.461789156973397e-06
3.16e-05,-4.420976086753128e-11,-3.4224929209407906e-06
3.28e-05,-4.712340982027039e-11,-2.238010482024381e-06
3.4e-05,-4.8765454786489074e-11,-9.513502605345749e-07
3.48e-05,-4.905933052909608e-11,3.8061090256131614e-07
3.6e-05,-4.7990990289875626e-11,1.6943104983075555e-06
3.68e-05,-4.561099411731786e-11,2.9289207954524488e-06
3.8e-05,-4.202713493642887e-11,4.03483939216666e-06
3.88e-05,-3.7390039358538066e-11,4.978579685053421e-06
4e-05,-3.187606291473559e-11,5.743180894640041e-06
4.12e-05,-2.567171336186136e-11,6.3250859659849575e-06
4.2e-05,-1.896231092892587e-11,6.72932041814151e-06
4.32e-05,-1.192571818484463e-11,6.9646604881761755e-06
4.4e-05,-4.730559871539171e-12,7.039821860746451e-06
4.52e-05,2.46235978759759e-12,6.961060600611978e-06
4.6e-05,9.496917523741855e-12,6.731199225640058e-06
4.72e-05,1.6218214937012084e-11,6.349962210646124e-06
4.84e-05,2.2470086247490845e-11,5.81550061038857e-06
4.92e-05,2.809472282964122e-11,5.126964526953955e-06
5.04e-05,3.293536248492276e-11,4.28783892134249e-06
5.12e-05,3.6842558607919294e-11,3.309460740033352e-06
5.24e-05,3.9683760464653876e-11,2.2137764219566507e-06
5.32e-05,4.135484986909462e-11,1.0342186207357053e-06
5.44e-05,4.179122839514086e-11,-1.8612962837343572e-07
5.52e-05,4.09755933546248e-11,-1.3990584732387126e-06
5.64e-05,3.894013711580971e-11,-2.557311678007287e-06
5.76e-05,3.576249457488819e-11,-3.6203711552035087e-06
5.83999999999e-05,3.155667144234564e-11,-4.558233966062897e-06
5.96e-05,2.6461520965682245e-11,-5.3523776432629445e-06
6.04e-05,2.0629589407043675e-11,-5.994199149599503e-06
6.16e-05,1.4218452052673332e-11,-6.481909523713819e-06
6.24e-05,7.38554672115501e-12,-6.816988036225407e-06
6.36e-05,2.864961852065055e-13,-7.001033077515034e-06
6.48e-05,-6.923760565353985e-12,-7.033487681424614e-06
6.56e-05,-1.4088055037223213e-11,-6.9104638690509815e-06
6.68e-05,-2.1043488210003383e-11,-6.624791619980687e-06
6.76e-05,-2.7618660091323185e-11,-6.167415749099468e-06
6.88e-05,-3.363306899435108e-11,-5.530237133142309e-06
6.96e-05,-3.8900139193206016e-11,-4.710300715760383e-06
7.08e-05,-4.323502127296181e-11,-3.7147668433727878e-06
7.16e-05,-4.646738949746733e-11,-2.5654170744370596e-06
7.28e-05,-4.8457856140309564e-11,-1.3008791927796102e-06
7.4e-05,-4.9114742814326106e-11,2.511498143322258e-08
7.48e-05,-4.840675294432534e-11,1.3499024240265408e-06
7.6e-05,-4.636759574398573e-11,2.611001322451054e-06
7.68e-05,-4.3091012070010104e-11,3.755161692686315e-06
7.8e-05,-3.871786687217035e-11,4.7443859905816915e-06
7.88e-05,-3.341931394125347e-11,5.557502809214757e-06
8e-05,-2.7380469693989208e-11,6.187821617347622e-06
8.12e-05,-2.0787790471952226e-11,6.638578796548531e-06
8.2e-05,-1.3821463656476269e-11,6.917977710433696e-06
8.32e-05,-6.652540639075372e-12,7.035044940890785e-06
8.4e-05,5.563539578300517e-13,6.996843568174752e-06
8.52e-05,7.648198997594337e-12,6.807129213365355e-06
8.6e-05,1.4468074847029699e-11,6.466349250410487e-06
8.72e-05,2.0860296264201277e-11,5.972862244739031e-06
8.84e-05,2.666736956614409e-11,5.325250455412467e-06
8.92e-05,3.173179212330478e-11,4.525494582703567e-06
9.04e-05,3.5901355588805933e-11,3.582520493961122e-06
9.12e-05,3.903792890821392e-11,2.515267297608657e-06
9.24e-05,4.1028671498057106e-11,1.354168639416378e-06
9.32e-05,4.1797517248085155e-11,1.4008070440568617e-07
9.44e-05,4.1314098729303624e-11,-1.0795919117683732e-06
9.52e-05,3.9597575797072395e-11,-2.2567265841887077e-06
9.64e-05,3.671420234555406e-11,-3.3485359086068403e-06
9.76e-05,3.2769377590681264e-11,-4.322004089507845e-06
9.84e-05,2.7896490162671147e-11,-5.155614443956188e-06
9.96e-05,2.224541696077243e-11,-5.838383276107261e-06
0.0001004,1.5973050142386564e-11,-6.367053542743755e-06
0.0001016,9.237163727343725e-12,-6.742569598456252e-06
0.0001024,2.1938525524630234e-12,-6.966761812634406e-06
0.0001036,-5.001993762448836e-12,-7.039809739479116e-06
0.0001048,-1.2194140600760235e-11,-6.958760049095123e-06
0.0001056,-1.922154023227719e-11,-6.717237988116804e-06
0.0001068,-2.591523079736579e-11,-6.306473028411084e-06
0.0001076,-3.209701255546287e-11,-5.717752738283906e-06
0.0001088,-3.7581375944375135e-11,-4.946282816241269e-06
0.0001096,-4.218195845846524e-11,-3.996041768318323e-06
0.0001108,-4.5723069719114996e-11,-2.884571998468571e-06
0.0001116,-4.805538659782397e-11,-1.6460003436697901e-06
0.0001128,-4.9073039083380434e-11,-3.3046752466166845e-07
0.000114,-4.872781773950948e-11,1.0009266106285122e-06
0.0001148,-4.703621848666419e-11,2.284705274927147e-06
0.000116,-4.40769916040351e-11,3.4644057403495424e-06
0.0001167999999999,-3.998002132718686e-11,4.497627510338615e-06
0.000118,-3.491008441894532e-11,5.35881203600185e-06
0.0001188,-2.905000427359745e-11,6.037802104058045e-06
0.00012,-2.258683602099043e-11,6.535686621270692e-06
0.0001212,-1.5702895464945904e-11,6.859799568500805e-06
0.000122,-8.571719170376497e-12,7.019280622725676e-06
0.0001232,-1.3579602216315276e-12,7.02190527624193e-06
0.000124,5.780206937257918e-12,6.872362882840219e-06
0.0001252,1.2687631648490009e-11,6.5719107776604944e-06
0.000126,1.920902956604229e-11,6.119280105183903e-06
0.0001272,2.518734562903988e-11,5.512712928917919e-06
0.0001284,3.046471256008048e-11,4.752941833092766e-06
0.0001292,3.488678853514291e-11,3.8467054728522595e-06
0.0001304,3.8310669208687206e-11,2.8100463980241724e-06
0.0001312,4.0615621948132354e-11,1.6703249473805252e-06
0.0001324,4.171476034517521e-11,4.658910411071132e-07
0.0001332,4.1564930469109046e-11,-7.570794230746066e-07
0.0001344,4.017208279584459e-11,-1.950037316899132e-06
0.0001352,3.7590513279161884e-11,-3.0682466687763544e-06
0.0001364,3.391620731092554e-11,-4.075800959002471e-06
0.0001376,2.927626017791015e-11,-4.948115655014316e-06
0.0001384,2.381720072651849e-11,-5.67162096443823e-06
0.0001396,1.7694802188520005e-11,-6.241336660047882e-06
0.0001404,1.1066996459334122e-11,-6.657434109872673e-06
0.0001416,4.0903894608410404e-12,-6.921794444029111e-06
0.0001424,-3.0799913801352266e-12,-7.035228009654423e-06
0.0001436,-1.028859244126859e-11,-6.995695022135285e-06
0.0001448,-1.7375989695316427e-11,-6.797687980621879e-06
0.0001456,-2.417555730910666e-11,-6.432894887928846e-06
0.0001468,-3.051152675492867e-11,-5.892265672115334e-06
0.0001476,-3.619990882963198e-11,-5.1695166862915665e-06
0.0001488,-4.105364944680933e-11,-4.265793970290398e-06
0.0001496,-4.489282165770647e-11,-3.194625707636247e-06
0.0001508,-4.7559402658097986e-11,-1.9856030353741296e-06
0.0001516,-4.893436303241857e-11,-6.849119852713639e-07
0.0001528,-4.895309366486798e-11,6.485351377717289e-07
0.000154,-4.761469854230078e-11,1.9509509365098765e-06
0.0001548,-4.498212817010247e-11,3.1631707114828734e-06
0.000156,-4.117310851591486e-11,4.2385873211248e-06
0.0001568,-3.6344824523883726e-11,5.147143789467924e-06
0.000158,-3.067681746118001e-11,5.874910788595996e-06
0.0001588,-2.4356105365476604e-11,6.420467375137882e-06
0.00016,-1.7566852046774917e-11,6.789959729821139e-06
0.0001612,-1.048507996719235e-11,6.99241516438905e-06
0.000162,-3.2776492402715303e-12,7.036200060968627e-06
0.0001632,3.895860091475524e-12,6.926913708688183e-06
0.000164,1.0879835805290706e-11,6.666688218641467e-06
0.0001652,1.7519272408637912e-11,6.254772636827095e-06
0.000166,2.365761688351059e-11,5.689282166605244e-06
0.0001672,2.913694343059389e-11,4.969954626639933e-06
0.0001684,3.380134156631231e-11,4.1015813174097375e-06
0.0001692,3.750390508621395e-11,3.097457236688946e-06
0.0001704,4.011685250156331e-11,1.9818492579102153e-06
0.0001712,4.154319375279418e-11,7.903737792677377e-07
0.0001724,4.172737867839748e-11,-4.324175932266219e-07
0.0001732,4.0662093204060886e-11,-1.6379989404064657e-06
0.0001744,3.838919196995092e-11,-2.7800491578078183e-06
0.0001752,3.499448021449445e-11,-3.819949083222054e-06
0.0001764,3.059791745596306e-11,-4.730020369669923e-06
