s,x,px
0.0,3.6e-11,-5.2e-06
8.000000000000001e-07,3.123493536828021e-11,-5.976542913726757e-06
1.6e-06,2.586385895508115e-11,-6.623890213814381e-06
2.4000000000000003e-06,1.9996730742732223e-11,-7.142653734653137e-06
3.6000000000000007e-06,1.3741717297715166e-11,-7.536059593902915e-06
4.4e-06,7.203884544896226e-12,-7.807850408608584e-06
5.200000000000001e-06,4.855011571268433e-13,-7.960622275524635e-06
6e-06,-6.312462126660981e-12,-7.994684162464024e-06
6.800000000000001e-06,-1.3088093026313124e-11,-7.907460855023528e-06
7.6e-06,-1.9736027039157898e-11,-7.693457949255867e-06
8.400000000000001e-06,-2.614516304000745e-11,-7.344840553825064e-06
9.2e-06,-3.2197161686835384e-11,-6.852708993641288e-06
1.04e-05,-3.776635275947322e-11,-6.209139971332935e-06
1.12e-05,-4.27216975324964e-11,-5.409952275113617e-06
1.2e-05,-4.6931326344544386e-11,-4.457920566966602e-06
1.28e-05,-5.0269797376729093e-11,-3.3658248163819605e-06
1.36e-05,-5.2627561197949766e-11,-2.158414822716779e-06
1.44e-05,-5.392128218105648e-11,-8.723147749554681e-07
1.52e-05,-5.4102974565501054e-11,4.467010265907076e-07
1.6e-05,-5.3165765758811104e-11,1.748779163479416e-06
1.72e-05,-5.1144751788401726e-11,2.9861837607715024e-06
1.8e-05,-4.811270765371154e-11,4.118902961239404e-06
1.88e-05,-4.4171818103740634e-11,5.11821199715404e-06
1.96e-05,-3.9443494575519405e-11,5.967591097056219e-06
2.04e-05,-3.405844559052674e-11,6.661329939271394e-06
2.12e-05,-2.8148608870536004e-11,7.201718387776743e-06
2.2e-05,-2.1841722774513895e-11,7.595801596807194e-06
2.28e-05,-1.525857528780162e-11,7.852424148116383e-06
2.4e-05,-8.512500291544801e-12,7.979941228578583e-06
2.48e-05,-1.7104945000364195e-12,7.984699777090749e-06
2.56e-05,5.044687010875235e-12,7.870244030221353e-06
2.64e-05,1.165203664071234e-11,7.637159536911947e-06
2.72e-05,1.8009914912010472e-11,7.283491552824394e-06
2.8e-05,2.401426106278257e-11,6.8057108620705804e-06
2.88e-05,2.9557854103474745e-11,6.2002126177252405e-06
2.96e-05,3.4531058898177227e-11,5.465290194422054e-06
3.08e-05,3.882439795664306e-11,4.603409049807618e-06
3.16e-05,4.233306790057621e-11,3.6234278255443757e-06
3.24e-05,4.496314045572224e-11,2.5422366544232032e-06
3.32e-05,4.663869609214102e-11,1.385216237440746e-06
3.4e-05,4.7308679857766025e-11,1.850808173175667e-07
3.48e-05,4.6952058511147835e-11,-1.0209150343823637e-06
3.56e-05,4.558007264784611e-11,-2.194878890675856e-06
3.64e-05,4.323502387129581e-11,-3.302344248697379e-06
3.76e-05,3.9985900956319146e-11,-4.3154835970595635e-06
3.84e-05,3.592189354257319e-11,-5.214788674737804e-06
3.92e-05,3.114519836728835e-11,-5.989074162794569e-06
4e-05,2.576442942258412e-11,-6.634139002322518e-06
4.08e-05,1.9889537018614245e-11,-7.150660935661238e-06
4.16e-05,1.362863913546521e-11,-7.5418922955284125e-06
4.24e-05,7.086745615917606e-12,-7.811568421508346e-06
4.36e-05,3.660864332915854e-13,-7.962253393175352e-06
4.44e-05,-6.432371953437718e-12,-7.994208905820199e-06
4.52e-05,-1.3206678241809266e-11,-7.904806897628559e-06
4.6e-05,-1.9851385156347178e-11,-7.688504791781115e-06
4.68e-05,-2.6255273814882472e-11,-7.337435708991212e-06
4.76e-05,-3.229987136655271e-11,-6.842697225311922e-06
4.84e-05,-3.7859389048337076e-11,-6.196406157182456e-06
4.92e-05,-4.2802726125053857e-11,-5.3944754408280565e-06
5.04e-05,-4.699805568891588e-11,-4.439831381332719e-06
5.12e-05,-5.0320129098633027e-11,-3.3454526139768106e-06
5.2e-05,-5.265976977899212e-11,-2.1363063231239272e-06
5.28e-05,-5.393419288050351e-11,-8.492094350299753e-07
5.36e-05,-5.4096100129648783e-11,4.6994239394846306e-07
5.44e-05,-5.3139366823293167e-11,1.771278580304836e-06
5.52e-05,-5.1099804298976665e-11,3.0071551097675943e-06
5.6e-05,-4.805078638409112e-11,4.137735691573957e-06
5.72e-05,-4.409492706289602e-11,5.134510467658637e-06
5.8e-05,-3.935388399249065e-11,5.981167895322005e-06
5.88e-05,-3.3958450083679764e-11,6.672165586621522e-06
5.96e-05,-2.8040527871783214e-11,7.209905304309804e-06
6.04e-05,-2.1727749625692157e-11,7.601487899335918e-06
6.12e-05,-1.5140770601647415e-11,7.855766905858636e-06
6.2e-05,-8.392799543290995e-12,7.981073022071876e-06
6.28e-05,-1.5907382998754374e-12,7.983708670503144e-06
6.4e-05,5.162710819182235e-12,7.867165537137784e-06
6.48e-05,1.1766548620840872e-11,7.631979151303844e-06
6.56e-05,1.811910602504225e-11,7.276157067399231e-06
6.64e-05,2.411626921528458e-11,6.796154235940964e-06
6.72e-05,2.965076324520489e-11,6.188380950706567e-06
6.8e-05,3.461292778035139e-11,5.451183956964208e-06
6.88e-05,3.8893323016526635e-11,4.587123010766371e-06
6.96e-05,4.2387279421495964e-11,3.605186728764518e-06
7.08e-05,4.50011231827357e-11,2.5224151916606784e-06
7.16e-05,4.6659316541855824e-11,1.364333448199795e-06
7.24e-05,4.7311296047253185e-11,1.6376428411711078e-07
7.32e-05,4.6936587598139014e-11,-1.0419906896016957e-06
7.4e-05,4.554699994794748e-11,-2.2150653609757395e-06
7.48e-05,4.3185350971720847e-11,-3.321086215898831e-06
7.56e-05,3.992104580520264e-11,-4.332362860032435e-06
7.64e-05,3.5843565560366364e-11,-5.229538334441835e-06
7.76e-05,3.1055273710350966e-11,-6.001565148482927e-06
7.84e-05,2.566484646706332e-11,-6.644347799014919e-06
7.92e-05,1.9782223485367462e-11,-7.1586292099077855e-06
