s,x,px
0.0,8.5e-11,4.4e-07
1.2000000000000002e-06,8.306774135788113e-11,-4.069690190303771e-06
2.0000000000000003e-06,7.661955159566568e-11,-8.058984710405985e-06
3.2000000000000003e-06,6.64112296035313e-11,-1.1183992104765017e-05
4.4e-06,5.33981271962685e-11,-1.3401104972128889e-05
5.200000000000001e-06,3.847127494237913e-11,-1.4850703628124554e-05
6.4000000000000006e-06,2.2341542783533415e-11,-1.571518954656145e-05
7.200000000000001e-06,5.545383078131768e-12,-1.6134699578154536e-05
8.400000000000001e-06,-1.1490526178378446e-11,-1.617500302983248e-05
9.6e-06,-2.8365215906241422e-11,-1.581841098642806e-05
1.04e-05,-4.4613582924960316e-11,-1.4960655515014752e-05
1.16e-05,-5.961689018453438e-11,-1.341704124355646e-05
1.28e-05,-7.253519484818838e-11,-1.0964001589537135e-05
1.36e-05,-8.232011436935771e-11,-7.455475802397048e-06
1.48e-05,-8.789222933695924e-11,-3.0092735890059863e-06
1.56e-05,-8.849562200066296e-11,1.877311203617337e-06
1.68e-05,-8.404138672225455e-11,6.4846391421023195e-06
1.8e-05,-7.515290277291343e-11,1.0237241934449356e-05
1.88e-05,-6.286986630097967e-11,1.2931213284879763e-05
2e-05,-4.827135281559221e-11,1.4668345282199018e-05
2.12e-05,-3.2252072367879814e-11,1.566785489211897e-05
2.2e-05,-1.5478271614563983e-11,1.6129425762991084e-05
2.32e-05,1.556698417225341e-12,1.6177452746850475e-05
2.44e-05,1.844500943114806e-11,1.584978014401504e-05
2.52e-05,3.4773868421222194e-11,1.50997565860192e-05
2.64e-05,5.0039499222391253e-11,1.3803098260933895e-05
2.72e-05,6.357556782579914e-11,1.178214133174032e-05
2.84e-05,7.452842322686364e-11,8.875536310073732e-06
2.96e-05,8.193907246105426e-11,5.069923812410575e-06
3.04e-05,8.497583924232053e-11,6.356411056850098e-07
3.16e-05,8.324640288566107e-11,-3.884251747772358e-06
3.28e-05,7.697814785096918e-11,-7.905039582225392e-06
3.36e-05,6.691112498902668e-11,-1.1069705530114835e-05
3.48e-05,5.399846372078522e-11,-1.332345905119972e-05
3.56e-05,3.913739186299647e-11,-1.4802003728496382e-05
3.68e-05,2.304698482365362e-11,-1.568813811803103e-05
3.8e-05,6.270054401180135e-12,-1.612472382580621e-05
