s,x,px
0.0,3.6e-11,5.2e-06
8.000000000000001e-07,3.9342101986589084e-11,4.47871368116552e-06
1.2000000000000002e-06,4.2159953274401037e-11,3.6808853329931194e-06
2.0000000000000003e-06,4.440370689985083e-11,2.815669203041479e-06
2.8000000000000003e-06,4.603111154278269e-11,1.8959273593099346e-06
3.6000000000000007e-06,4.700999010325856e-11,9.379183556308663e-07
4.000000000000001e-06,4.7320333311845304e-11,-3.950381491880842e-08
4.800000000000001e-06,4.6955691389110445e-11,-1.0161017509090344e-06
5.600000000000001e-06,4.592363728860687e-11,-1.97169769958162e-06
6.4000000000000006e-06,4.4245223514328547e-11,-2.887606487763903e-06
6.800000000000001e-06,4.1953523853135646e-11,-3.7478199155767425e-06
7.6e-06,3.9091496294726696e-11,-4.539769780362337e-06
8.400000000000001e-06,3.570948825446592e-11,-5.254599618655036e-06
8.8e-06,3.186271666238555e-11,-5.886979081948772e-06
9.6e-06,2.7609004086874924e-11,-6.434569453528924e-06
1.04e-05,2.300696360182027e-11,-6.897281092805725e-06
1.12e-05,1.8114728145291998e-11,-7.276457809683128e-06
1.16e-05,1.2989236265221246e-11,-7.57409374485868e-06
1.24e-05,7.68602607004523e-12,-7.792151290195552e-06
1.32e-05,2.2594537008891628e-12,-7.932015893994203e-06
1.36e-05,-3.236763736154231e-12,-7.994101405515524e-06
1.44e-05,-8.748785994977908e-12,-7.977609152710992e-06
1.52e-05,-1.4221774998220742e-11,-7.88044334551432e-06
1.6e-05,-1.9599017884975764e-11,-7.699291182050709e-06
1.64e-05,-2.4821166554222118e-11,-7.4298838773102255e-06
1.72e-05,-2.982572565089386e-11,-7.067459661509749e-06
1.8e-05,-3.4546934762435894e-11,-6.607445755039145e-06
1.88e-05,-3.891619679050889e-11,-6.0463572698431935e-06
1.92e-05,-4.286319089129723e-11,-5.382872219485437e-06
2e-05,-4.631776109841521e-11,-4.61898353314885e-06
2.08e-05,-4.9212579919273706e-11,-3.7610607027352227e-06
2.12e-05,-5.1486449772145954e-11,-2.8205973113960076e-06
2.2e-05,-5.308794283791478e-11,-1.8144076201201375e-06
2.28e-05,-5.39789322701089e-11,-7.640946219954156e-07
2.36e-05,-5.4137488970987885e-11,3.0524911033513394e-07
2.4e-05,-5.355965526957038e-11,1.3669577620899309e-06
2.48e-05,-5.2259773393307677e-11,2.3950016332314368e-06
2.56e-05,-5.026930727852613e-11,3.366076948637301e-06
2.64e-05,-4.7634375563172485e-11,4.261200032655316e-06
2.68e-05,-4.441242778880309e-11,5.066574753416123e-06
2.76e-05,-4.066858966611341e-11,5.773693738824971e-06
2.84e-05,-3.647216995339401e-11,6.378800205733682e-06
