s,x,px
0.0,-9.1e-11,0.0
8.000000000000001e-07,-8.904568120543875e-11,4.354170665986369e-06
1.6e-06,-8.34027459606062e-11,8.231202227293618e-06
2.8000000000000003e-06,-7.46435279716128e-11,1.1337039171303682e-05
3.6000000000000007e-06,-6.34963655892579e-11,1.3610357475015406e-05
4.4e-06,-5.066547620142633e-11,1.5149338480394167e-05
5.200000000000001e-06,-3.673553352987456e-11,1.610958628100297e-05
6.4000000000000006e-06,-2.2154724997214734e-11,1.66346186509999e-05
7.200000000000001e-06,-7.2614200470858306e-12,1.6825378252482784e-05
8.000000000000001e-06,7.673529703960059e-12,1.6732569832656638e-05
8.8e-06,2.2402105396952756e-11,1.6357139314845775e-05
9.6e-06,3.665565279639515e-11,1.5652029046728583e-05
1.08e-05,5.0103435861712326e-11,1.4525586034326534e-05
1.16e-05,6.23172767921811e-11,1.285352640996003e-05
1.24e-05,7.275506483595753e-11,1.0511678037607276e-05
1.32e-05,8.078674267243887e-11,7.439369989050277e-06
1.44e-05,8.578703398622231e-11,3.72084060241526e-06
1.52e-05,8.728999669557849e-11,-3.690645049171179e-07
1.6e-05,8.514246854114585e-11,-4.420565107317262e-06
1.68e-05,7.956136698504264e-11,-8.038674451653394e-06
1.76e-05,7.105352558871542e-11,-1.0981890853201917e-05
1.88e-05,6.025506916154191e-11,-1.3197137981353525e-05
1.96e-05,4.778505365295461e-11,-1.4762292219473827e-05
2.04e-05,3.4165610664802114e-11,-1.580526948567646e-05
2.12e-05,1.9805562866723824e-11,-1.6446161257920355e-05
2.24e-05,5.021722920796932e-12,-1.6769170888986726e-05
2.32e-05,-9.924040422045335e-12,-1.681295536572121e-05
2.4e-05,-2.4782867764262164e-11,-1.656783216274676e-05
2.48e-05,-3.9275167893280164e-11,-1.5974085970531173e-05
2.56e-05,-5.304591054497963e-11,-1.4922208482465667e-05
2.68e-05,-6.562375332033575e-11,-1.3263351643097316e-05
2.76e-05,-7.639966511984011e-11,-1.0845788942388885e-05
2.84e-05,-8.465547142729038e-11,-7.591928500414259e-06
2.91999999999e-05,-8.967556305128888e-11,-3.6015652897306503e-06
3.04e-05,-9.093741967462586e-11,7.904136997961914e-07
3.12e-05,-8.829786994832509e-11,5.091118526633057e-06
3.2e-05,-8.205079568639711e-11,8.845374861341135e-06
3.28e-05,-7.281175027682335e-11,1.1801470581400752e-05
3.36e-05,-6.131591083757363e-11,1.3933940714724417e-05
3.48e-05,-4.8250547834177534e-11,1.5358158626926177e-05
3.56e-05,-3.41755418447579e-11,1.623139977914066e-05
3.64e-05,-1.951684422032893e-11,1.6690934248932127e-05
3.72e-05,-4.597536753569728e-12,1.682893493486183e-05
3.84e-05,1.0318844478704799e-11,1.668712824156072e-05
3.92e-05,2.4983742456507922e-11,1.625777798339162e-05
4e-05,3.912039450018775e-11,1.548551620697388e-05
4.08e-05,5.238298824473602e-11,1.4271586392417478e-05
4.16e-05,6.432340457316636e-11,1.248851823253143e-05
4.28e-05,7.4380304732989e-11,1.0017916695271685e-05
4.36e-05,8.191556991474727e-11,6.8190434470919785e-06
4.44e-05,8.631984236451459e-11,3.008953101645491e-06
4.52e-05,8.717321791805041e-11,-1.1059329181399418e-06
4.64e-05,8.438823308896185e-11,-5.106108665330548e-06
4.72e-05,7.824284452051693e-11,-8.616057339107304e-06
4.8e-05,6.92794072238401e-11,-1.1428674593788467e-05
4.88e-05,5.8140117243267397e-11,-1.352001356435122e-05
4.96e-05,4.543051869328284e-11,-1.4982468100557685e-05
5.08e-05,3.1652319755770475e-11,-1.5945855393782926e-05
5.16e-05,1.7195721238797548e-11,-1.6525219835339763e-05
5.24e-05,2.3648143849097053e-12,-1.6797039820941702e-05
5.32e-05,-1.2583981668595165e-11,-1.6791497830122533e-05
5.44e-05,-2.739957957653536e-11,-1.6490119213556415e-05
5.52e-05,-4.1792220784832746e-11,-1.5824164973304077e-05
5.6e-05,-5.5388879846282457e-11,-1.4675850128467557e-05
5.68e-05,-6.769430063927607e-11,-1.2892105778665613e-05
5.76e-05,-7.807590027370551e-11,-1.0327547778298886e-05
5.88e-05,-8.58050814603761e-11,-6.9286420576398364e-06
5.96e-05,-9.018522984653203e-11,-2.8357675491337244e-06
